ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-17873	methionine aminopeptidase	L-methionyl-L-alanyl-Protein[s] + H2O[s] => L-methionine[s] + N-terminal-L-alanine[s]	ec-code/3.4.11.18	jgi|Cocim1|1138|CIMG_01755T0 or jgi|Cocim1|5548|CIMG_08020T0 or jgi|Cocim1|9767|CIMG_04126T0	0	1000				Ac/N-end rule pathway				2
RXN-11322	pyridoxal 5'-phosphate synthase	aldehydo-D-ribose 5-phosphate[s] + D-glyceraldehyde 3-phosphate[s] + L-glutamine[s] => L-glutamate[s] + H+[s] + pyridoxal 5'-phosphate[s] + phosphate[s] + 3 H2O[s]	ec-code/4.3.3.6	jgi|Cocim1|2066|CIMG_00836T0 or jgi|Cocim1|3547|CIMG_06181T0	0	1000			rhea/31508;kegg.reaction/R07456	pyridoxal 5'-phosphate biosynthesis II				2
RXN-17858	N-terminal L-methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-tyrosinyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-tyrosinyl-Protein[s] + H+[s]	ec-code/2.3.1.258;ec-code/2.3.1.256	jgi|Cocim1|941|CIMG_01953T0	0	1000			rhea/50533	Ac/N-end rule pathway				2
RXN-17857	N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-tryptophanyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-tryptophanyl-Protein[s] + H+[s]	ec-code/2.3.1.256	jgi|Cocim1|941|CIMG_01953T0	0	1000			rhea/50561	Ac/N-end rule pathway				2
RXN-17856	N-terminal L-methionine Nalpha-acetyltransferase;N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-phenylalanyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-phenylalanyl-Protein[s] + H+[s]	ec-code/2.3.1.258;ec-code/2.3.1.256	jgi|Cocim1|941|CIMG_01953T0	0	1000			rhea/50529	Ac/N-end rule pathway				2
RXN-17855	N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-isoleucyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-isoleucyl-Protein[s] + H+[s]	ec-code/2.3.1.256	jgi|Cocim1|941|CIMG_01953T0	0	1000			rhea/50525	Ac/N-end rule pathway				2
RXN-17854	N-terminal methionine Nalpha-acetyltransferase;N-terminal L-methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-leucyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-leucyl-Protein[s] + H+[s]	ec-code/2.3.1.256;ec-code/2.3.1.258	jgi|Cocim1|941|CIMG_01953T0	0	1000			rhea/50521	Ac/N-end rule pathway				2
RXN-17853	N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-glutamyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-glutamyl-Protein[s] + H+[s]	ec-code/2.3.1.254	jgi|Cocim1|6694|CIMG_04875T0	0	1000			rhea/50489	Ac/N-end rule pathway				2
RXN-17852	N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-aspartyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-aspartyl-Protein[s] + H+[s]	ec-code/2.3.1.254	jgi|Cocim1|6694|CIMG_04875T0	0	1000			rhea/50481	Ac/N-end rule pathway				2
RXN-17851	N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-glutaminyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-glutaminyl-Protein[s] + H+[s]	ec-code/2.3.1.254	jgi|Cocim1|6694|CIMG_04875T0	0	1000			rhea/50493	Arg/N-end rule pathway (eukaryotic);Ac/N-end rule pathway				2
RXN-17850	N-terminal methionine Nalpha-acetyltransferase	acetyl-CoA[s] + L-methionyl-L-asparaginyl-Protein[s] => coenzyme A[s] + N-Ac-L-methionyl-L-asparaginyl-Protein[s] + H+[s]	ec-code/2.3.1.254	jgi|Cocim1|6694|CIMG_04875T0	0	1000			rhea/50485	Arg/N-end rule pathway (eukaryotic);Ac/N-end rule pathway				2
RXN-17772	L-erythrulose 1-phosphate isomerase	L-erythrulose 1-phosphate[s] <=> D-erythrulose 4-phosphate[s]	ec-code/5.3.1.33	jgi|Cocim1|5637|CIMG_07933T0	-1000	1000				L-threitol degradation;erythritol degradation I				2
RXN-17762	D-erythrulose 4-phosphate isomerase;D-erythrulose-4-phosphate isomerase 1	D-erythrulose 4-phosphate[s] <=> D-erythrose 4-phosphate[s]	ec-code/5.3.1.34	jgi|Cocim1|5638|CIMG_07932T0	-1000	1000			kegg.reaction/R11333;rhea/48787	L-threitol degradation;erythritol degradation I;erythritol degradation II;D-threitol degradation			pubmed/26560079	2
XYLULOKIN-RXN	D-xylulokinase;xylulose kinase;D-xyulokinase;D-xylulose kinase	ATP[s] + D-xylulose[s] => ADP[s] + H+[s] + D-xylulose 5-phosphate[s]	ec-code/2.7.1.17	jgi|Cocim1|6541|CIMG_04715T0	0	1000			rhea/10965;kegg.reaction/R01639	D-xylose degradation I;xylitol degradation;D-arabitol degradation				2
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase;purine nucleoside phosphorylase	phosphate[s] + xanthosine[s] => alpha-D-ribose-1-phosphate[s] + xanthine[s]	ec-code/2.4.2.1	jgi|Cocim1|354|CIMG_02566T0	0	1000			rhea/27639;kegg.reaction/R02297	purine ribonucleosides degradation;inosine 5'-phosphate degradation;xanthine and xanthosine salvage			pubmed/11337031;pubmed/12180982	2
UROPORIIIMETHYLTRANSA-RXN	uroporphyrinogen-III C-methyltransferase;uroporphyrin-III (C2)-methyltransferase;S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase;uroporphyrinogen-III (C2)-methyltransferase	S-ADENOSYLMETHIONINE[s] + uroporphyrinogen-III[s] => S-adenosyl-L-homocysteine[s] + precorrin-1[s] + H+[s]		jgi|Cocim1|2433|CIMG_00468T0	0	1000			rhea/19090;kegg.reaction/R07237	siroheme biosynthesis;factor 430 biosynthesis;cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation);cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)				2
UROGENDECARBOX-RXN	uroporphyrinogen-III decarboxylase;uroporphyrinogen decarboxylase;uroporphyrinogen III decarboxylase	4 H+[s] + uroporphyrinogen-III[s] => 4 CO2[s] + coproporphyrinogen III[s]	ec-code/4.1.1.37	jgi|Cocim1|6705|CIMG_04886T0	0	1000			rhea/19866;kegg.reaction/R03197	heme b biosynthesis IV (Gram-positive bacteria);3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent);3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent);3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic);superpathway of heme b biosynthesis from uroporphyrinogen-III;heme b biosynthesis II (anaerobic);heme b biosynthesis I (aerobic)				2
R230-RXN	(2R)-3-sulfolactate dehydrogenase;(R)-sulfolactate dehydrogenase	(2R)-3-sulfolactate[s] + NAD+[s] <=> 3-sulfopyruvate[s] + NADH[s] + H+[s]	ec-code/1.1.1.337	jgi|Cocim1|7733|CIMG_10179T0	-1000	1000			rhea/15536;kegg.reaction/R07136	(R)-cysteate degradation;coenzyme M biosynthesis I			pubmed/10850983;pubmed/11451450;pubmed/15758220	2
URIDINEKIN-RXN	uridine kinase	ATP[s] + uridine[s] => ADP[s] + H+[s] + UMP[s]	ec-code/2.7.1.48	jgi|Cocim1|2158|CIMG_00747T0	0	1000			rhea/16826;kegg.reaction/R00964	pyrimidine ribonucleosides salvage I				2
UREASE-RXN	urease	2 H+[s] + urea[s] + H2O[s] <=> 2 ammonium[s] + CO2[s]	ec-code/3.5.1.5	jgi|Cocim1|6755|CIMG_04935T0 or jgi|Cocim1|6756|CIMG_04935T1	-1000	1000			kegg.reaction/R00131	urea degradation II				2
URATE-OXIDASE-RXN	urate hydroxylase	oxygen[s] + urate[s] + H2O[s] => (S)-5-hydroxyisourate[s] + hydrogen peroxide[s]	ec-code/1.7.3.3	jgi|Cocim1|6177|CIMG_04344T0	0	1000			rhea/21369;kegg.reaction/R02106	urate conversion to allantoin I				2
URACIL-PRIBOSYLTRANS-RXN	uracil phosphoribosyltransferase	5-phospho-alpha-D-ribose 1-diphosphate[s] + uracil[s] => diphosphate[s] + UMP[s]	ec-code/2.4.2.9	jgi|Cocim1|3716|CIMG_06349T0	0	1000			rhea/13017;kegg.reaction/R00966	pyrimidine nucleobases salvage I				2
UDPKIN-RXN	UDP kinase	ATP[s] + UDP[s] => ADP[s] + UTP[s]	ec-code/2.7.4.6	jgi|Cocim1|3936|CIMG_06562T0	0	1000			rhea/25099;kegg.reaction/R00156	UTP and CTP de novo biosynthesis				2
UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase;UDP-galactose 4-epimerase;UDP-D-glucose/UDP-D-galactose 4-epimerase;UDP-glucose-4-epimerase	UDP-alpha-D-glucose[s] <=> UDP-alpha-D-galactose[s]	ec-code/5.1.3.2	jgi|Cocim1|2174|CIMG_00721T0	-1000	1000			rhea/22171;kegg.reaction/R00291	D-galactose degradation I (Leloir pathway);D-galactose degradation V (Leloir pathway);colanic acid building blocks biosynthesis;superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis;D-galactose detoxification;UDP-alpha-D-galactose biosynthesis;mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;stachyose degradation				2
R147-RXN	acireductone dioxygenase [iron(II)-requiring];1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase (formate-forming)	1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one[s] + oxygen[s] => 4-(methylsulfanyl)-2-oxobutanoate[s] + formate[s] + H+[s]	ec-code/1.13.11.54	jgi|Cocim1|256|CIMG_02680T0	0	1000			rhea/24505;kegg.reaction/R07364	S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation I				2
R146-RXN	acireductone dioxygenase [nickel(II)-requiring];1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase (formate- and CO-forming)	1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one[s] + oxygen[s] => carbon monoxide[s] + 3-(methylsulfanyl)propanoate[s] + formate[s] + H+[s]	ec-code/1.13.11.53	jgi|Cocim1|256|CIMG_02680T0	0	1000			rhea/14162;kegg.reaction/R07363	3-methylthiopropanoate biosynthesis				2
TYROSINE-AMINOTRANSFERASE-RXN	L-tyrosine transaminase;tyrosine aminotransferase;L-tyrosine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-tyrosine[s] <=> L-glutamate[s] + 3-(4-hydroxyphenyl)pyruvate[s]	ec-code/2.6.1.27;ec-code/2.6.1.5;ec-code/2.6.1.57	jgi|Cocim1|6451|CIMG_04628T0	-1000	1000			rhea/15096;kegg.reaction/R00734	rosmarinic acid biosynthesis I;L-tyrosine degradation V (Stickland reaction);4-hydroxybenzoate biosynthesis I (eukaryotes);(S)-reticuline biosynthesis I;L-tyrosine biosynthesis I;atromentin biosynthesis;L-tyrosine degradation IV (to 4-methylphenol);L-tyrosine degradation III;4-hydroxyphenylpyruvate biosynthesis;L-tyrosine degradation I;L-tyrosine degradation II				2
RXN-17571	isopropanol dehydrogenase;propan-2-ol dehydrogenase	propan-2-ol[s] + NAD+[s] <=> acetone[s] + NADH[s] + H+[s]	ec-code/1.1.1.M22	jgi|Cocim1|7659|CIMG_10109T0	-1000	1000				propane degradation II;propane degradation I				2
RXN-17555	gamma-resorcylate decarboxylase	gamma-resorcylate[s] + H+[s] <=> CO2[s] + resorcinol[s]	ec-code/4.1.1.103	jgi|Cocim1|1595|CIMG_01301T0	-1000	1000			rhea/49467	gamma-resorcylate degradation I;gamma-resorcylate degradation II				2
QUINOPRIBOTRANS-RXN	quinolinate phosphoribosyl transferase (decarboxylating);quinolinate phosphoribosyltransferase (decarboxylating);nicotinate-nucleotide pyrophosphorylase	2 H+[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s] + quinolinate[s] => CO2[s] + beta-nicotinate D-ribonucleotide[s] + diphosphate[s]	ec-code/2.4.2.19	jgi|Cocim1|839|CIMG_02065T0	0	1000			rhea/12735;kegg.reaction/R03348	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde;nicotine biosynthesis;superpathway of nicotine biosynthesis;NAD de novo biosynthesis I (from aspartate)				2
TRYPTOPHAN-AMINOTRANSFERASE-RXN	L-tryptophan transaminase;L-tryptophan:2-oxoglutarate aminotransferase;L-tryptophan aminotransferase	2-oxoglutarate[s] + L-tryptophan[s] <=> L-glutamate[s] + (indol-3-yl)pyruvate[s]	ec-code/2.6.1.27	jgi|Cocim1|6451|CIMG_04628T0	-1000	1000			rhea/14096;kegg.reaction/R00684	L-tryptophan degradation XIII (Stickland reaction);indole-3-acetate biosynthesis II;indole-3-acetate biosynthesis VI (bacteria);L-tryptophan degradation VIII (to tryptophol);L-tryptophan degradation IV (via indole-3-lactate)				2
TRYPSYN-RXN	tryptophan synthase	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate[s] + L-serine[s] => D-glyceraldehyde 3-phosphate[s] + L-tryptophan[s] + H2O[s]	ec-code/4.2.1.20	jgi|Cocim1|6901|CIMG_05075T0	0	1000			rhea/10533;kegg.reaction/R02722					2
RXN-17525	4-methyl-2-oxopentanoate reductase (NADPH)	4-methyl-2-oxopentanoate[s] + NADPH[s] + H+[s] => (R)-2-hydroxy-4-methylpentanoate[s] + NADP+[s]	ec-code/1.1.1.272	jgi|Cocim1|1291|CIMG_01609T0 or jgi|Cocim1|8182|CIMG_09236T0 or jgi|Cocim1|8829|CIMG_03193T0	0	1000								2
TRIOSEPISOMERIZATION-RXN	triose phosphate isomerase;D-glyceraldehyde-3-phosphate aldose-ketose-isomerase;triosephosphate isomerase;triose-phosphate isomerase	D-glyceraldehyde 3-phosphate[s] <=> glycerone phosphate[s]	ec-code/5.3.1.1	jgi|Cocim1|8298|CIMG_09361T0	-1000	1000			rhea/18588;kegg.reaction/R01015	glycolysis V (Pyrococcus);glycolysis III (from glucose);gluconeogenesis II (Methanobacterium thermoautotrophicum);gluconeogenesis I;glycerol degradation to butanol;sucrose degradation V (sucrose alpha-glucosidase);glycolysis I (from glucose 6-phosphate);glycolysis II (from fructose 6-phosphate);gluconeogenesis III;Calvin-Benson-Bassham cycle;formaldehyde assimilation III (dihydroxyacetone cycle);glycolysis IV (plant cytosol)				2
PYRUVATE-DECARBOXYLASE-RXN	2-oxo-acid carboxy-lyase;2-oxo carboxylate decarboxylase;pyruvate decarboxylase	2-Oxo-carboxylates[s] + H+[s] => Aldehydes[s] + CO2[s]	ec-code/4.1.1.1	jgi|Cocim1|9060|CIMG_03414T0 or jgi|Cocim1|9438|CIMG_03789T0	0	1000			rhea/11628;kegg.reaction/R00636					2
PYRUVATE-CARBOXYLASE-RXN	pyruvate carboxylase	ATP[s] + hydrogencarbonate[s] + pyruvate[s] => ADP[s] + oxaloacetate[s] + H+[s] + phosphate[s]	ec-code/6.4.1.1	jgi|Cocim1|6876|CIMG_13412T0 or jgi|Cocim1|8516|CIMG_09573T0	0	1000			rhea/20845;kegg.reaction/R00344	gluconeogenesis II (Methanobacterium thermoautotrophicum);incomplete reductive TCA cycle;gluconeogenesis III;Methanobacterium thermoautotrophicum biosynthetic metabolism				2
PYRROLINECARBREDUCT-RXN	pyrroline-5-carboxylate reductase;PCA reductase	(S)-1-pyrroline-5-carboxylate[s] + NADH-P-OR-NOP[s] + 2 H+[s] => NAD-P-OR-NOP[s] + L-proline[s]	ec-code/1.5.1.2	jgi|Cocim1|7152|CIMG_05390T0	0	1000			rhea/14107;kegg.reaction/R01248;kegg.reaction/R01251	L-ornithine degradation II (Stickland reaction);L-proline biosynthesis III;L-proline biosynthesis I;L-arginine degradation VI (arginase 2 pathway);L-proline biosynthesis II (from arginine)				2
TRIACYLGLYCEROL-LIPASE-RXN	triacylglycerol lipase;TGL1;hormone-sensitive lipase	Triacylglycerides[s] + H2O[s] => 1-2-Diglycerides[s] + Fatty-Acids[s] + H+[s]	ec-code/3.1.1.3	jgi|Cocim1|4097|CIMG_06720T0 or jgi|Cocim1|4825|CIMG_08841T0	0	1000			rhea/12045;kegg.reaction/R01369	triacylglycerol degradation				2
TREHALOSEPHOSPHA-RXN	trehalose-6-phosphate phosphatase	alpha,alpha-trehalose 6-phosphate[s] + H2O[s] => phosphate[s] + alpha,alpha-trehalose[s]	ec-code/3.1.3.12	jgi|Cocim1|857|CIMG_02047T0 or jgi|Cocim1|1166|CIMG_01731T0 or jgi|Cocim1|6061|CIMG_07507T0	0	1000			rhea/23420;kegg.reaction/R02778;kegg.reaction/R06228	glycogen biosynthesis III (from alpha-maltose 1-phosphate);trehalose biosynthesis I;trehalose biosynthesis III;trehalose biosynthesis II				2
TREHALOSE6PSYN-RXN	trehalose-6-phosphate synthase;UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase	UDP-alpha-D-glucose[s] + D-glucopyranose-6-phosphate[s] => H+[s] + alpha,alpha-trehalose 6-phosphate[s] + UDP[s]	ec-code/2.4.1.15	jgi|Cocim1|857|CIMG_02047T0 or jgi|Cocim1|1166|CIMG_01731T0 or jgi|Cocim1|6061|CIMG_07507T0	0	1000			rhea/18890;kegg.reaction/R00836	trehalose biosynthesis I				2
PYRNUTRANSHYDROGEN-RXN	NAD(P) transhydrogenase;pyridine nucleotide transhydrogenase	NAD+[s] + NADPH[s] => NADH[s] + NADP+[s]	ec-code/1.6.1.2;ec-code/1.6.1.3;ec-code/1.6.1.1	jgi|Cocim1|4402|CIMG_07049T0	0	1000			rhea/11692;rhea/11692;kegg.reaction/R00112	NAD/NADH phosphorylation and dephosphorylation				2
TRANSENOYLCOARED-RXN	NADPH-dependent trans-2-enoyl-CoA reductase;2-enoyl thioester reductase	NADPH[s] + H+[s] + TRANS-D2-ENOYL-COA[s] => NADP+[s] + Saturated-Fatty-Acyl-CoA[s]	ec-code/1.3.1.38	jgi|Cocim1|5151|CIMG_08466T0	0	1000			kegg.reaction/R07162					2
PYRIMSYN3-RXN	4-amino-2-methyl-5-phosphomethylpyrimidine kinase;HMP-P kinase;4-amino-2-methyl-5-hydroxymethylpyrimidine phosphate kinase;hydroxymethylpyrimidine phosphate (HMP-P) kinase	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine[s] + ATP[s] => ADP[s] + 4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine[s]	ec-code/2.7.4.7	jgi|Cocim1|5674|CIMG_07892T0	0	1000			rhea/19894;kegg.reaction/R04509	thiamine salvage IV (yeast);hydroxymethylpyrimidine salvage;thiamine formation from pyrithiamine and oxythiamine (yeast);4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis (yeast);4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis				2
TRANSALDOL-RXN	transaldolase	D-SEDOHEPTULOSE-7-P[s] + D-glyceraldehyde 3-phosphate[s] <=> D-erythrose 4-phosphate[s] + beta-D-fructofuranose 6-phosphate[s]	ec-code/2.2.1.2	jgi|Cocim1|4053|CIMG_06675T0	-1000	1000			rhea/17056;kegg.reaction/R01827	Bifidobacterium shunt;formaldehyde assimilation III (dihydroxyacetone cycle);Rubisco shunt;pentose phosphate pathway (non-oxidative branch);formaldehyde assimilation II (assimilatory RuMP Cycle)				2
PYRIDOXKIN-RXN	pyridoxal kinase	ATP[s] + pyridoxal[s] => ADP[s] + H+[s] + pyridoxal 5'-phosphate[s]	ec-code/2.7.1.35	jgi|Cocim1|6623|CIMG_04791T0	0	1000			rhea/10225;kegg.reaction/R00174	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis (yeast);pyridoxal 5'-phosphate salvage II (plants);pyridoxal 5'-phosphate salvage I				2
TRANS-RXN0-277	NAD(P) transhydrogenase;pyridine nucleotide transhydrogenase	NADH[s] + NADP+[s] => NAD+[s] + NADPH[s]	ec-code/7.1.1.1	jgi|Cocim1|4402|CIMG_07049T0	0	1000			rhea/47994	NAD phosphorylation and dephosphorylation;NAD phosphorylation and transhydrogenation				2
TRANS-RXN-358	glutathione-S conjugate export;glutathione S-conjugate transport	ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]	ec-code/7.6.2.3	jgi|Cocim1|3532|CIMG_06167T0 or jgi|Cocim1|4067|CIMG_06690T0	0	1000				glutathione-mediated detoxification II;glutathione-mediated detoxification I			pubmed/1455517	2
PYRIDOXAL-4-DEHYDROGENASE-RXN	3-oxoacyl-[acyl-carrier-protein] reductase;pyridoxal 4-dehydrogenase	NAD+[s] + pyridoxal[s] => 4-pyridoxolactone[s] + NADH[s] + H+[s]	ec-code/1.1.1.107	jgi|Cocim1|6791|CIMG_04968T0	0	1000			rhea/21339;kegg.reaction/R01707	vitamin B6 degradation				2
PYRAMKIN-RXN	pyridoxal kinase;pyridoxamine kinase	ATP[s] + pyridoxamine[s] => ADP[s] + H+[s] + pyridoxamine 5'-phosphate[s]	ec-code/2.7.1.35	jgi|Cocim1|6623|CIMG_04791T0	0	1000			rhea/25105;kegg.reaction/R02493	pyridoxal 5'-phosphate salvage II (plants);pyridoxal 5'-phosphate salvage I				2
TRANS-PENTAPRENYLTRANSFERASE-RXN	hexaprenyl diphosphate synthase;hexaprenyl-diphosphate synthase	3 isopentenyl diphosphate[s] + (2E,6E)-farnesyl diphosphate[s] => all-trans-hexaprenyl diphosphate[s] + 3 diphosphate[s]	ec-code/2.5.1.83	jgi|Cocim1|2416|CIMG_00484T0	0	1000			rhea/22633;kegg.reaction/R09245;kegg.reaction/R05613	hexaprenyl diphosphate biosynthesis				2
TIGLYLCOA-HYDROXY-RXN	2-methyl-3-hydroxybutyryl-CoA hydro-lyase;tiglyl-CoA hydrase	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA[s] <=> (E)-2-methylcrotonoyl-CoA[s] + H2O[s]	ec-code/4.2.1.17	jgi|Cocim1|6166|CIMG_04332T0	-1000	1000			rhea/31122;kegg.reaction/R04204	fermentation to 2-methylbutanoate;L-isoleucine degradation I			pubmed/[WIT98]	2
PRPPSYN-RXN	ribose-phosphate pyrophosphokinase;ribose-phosphate diphosphokinase	ATP[s] + RIBOSE-5P[s] <=> AMP[s] + H+[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s]	ec-code/2.7.6.1	jgi|Cocim1|1413|CIMG_01481T0 or jgi|Cocim1|7230|CIMG_05468T0	-1000	1000			rhea/15612;kegg.reaction/R01049	PRPP biosynthesis				2
PRPPAMIDOTRANS-RXN	amidophosphoribosyltransferase;phosphoribosylpyrophosphate amidotransferase	5-phospho-beta-D-ribosylamine[s] + L-glutamate[s] + diphosphate[s] <=> L-glutamine[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s] + H2O[s]	ec-code/2.4.2.14	jgi|Cocim1|7692|CIMG_10140T0	-1000	1000			rhea/14908;kegg.reaction/R01072	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis (yeast);5-aminoimidazole ribonucleotide biosynthesis I;superpathway of 5-aminoimidazole ribonucleotide biosynthesis;5-aminoimidazole ribonucleotide biosynthesis II				2
THYMIDYLATESYN-RXN	dTMP synthase;thymidylate synthase;5,10-methylenetetrahydrofolate:dUMP C-methyltransferase	dUMP[s] + METHYLENE-THF-GLU-N[s] => DIHYDROFOLATE-GLU-N[s] + dTMP[s]	ec-code/2.1.1.45	jgi|Cocim1|5005|CIMG_08646T0	0	1000			rhea/12105;kegg.reaction/R02101	N10-formyl-tetrahydrofolate biosynthesis;folate transformations II;pyrimidine deoxyribonucleotides biosynthesis from CTP;pyrimidine deoxyribonucleosides salvage;pyrimidine deoxyribonucleotides de novo biosynthesis IV;pyrimidine deoxyribonucleotides de novo biosynthesis I;superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli);pyrimidine deoxyribonucleotides de novo biosynthesis II				2
PROTOHEMEFERROCHELAT-RXN	protoporphyrin ferrochelatase;deferrochelatase	ferroheme b[s] + 2 H+[s] <=> Fe2+[s] + protoporphyrin IX[s]	ec-code/4.99.1.1	jgi|Cocim1|3508|CIMG_06146T0	-1000	1000			rhea/22584;rhea/22584;kegg.reaction/R00310	superpathway of heme b biosynthesis from uroporphyrinogen-III;heme b biosynthesis II (anaerobic);heme b biosynthesis I (aerobic)				2
THREONINE-ALDOLASE-RXN	L-threonine aldolase	L-threonine[s] => acetaldehyde[s] + glycine[s]	ec-code/4.1.2.48;ec-code/4.1.2.5	jgi|Cocim1|1456|CIMG_01439T0 or jgi|Cocim1|6352|CIMG_04525T0 or jgi|Cocim1|8797|CIMG_03161T0	0	1000			rhea/19626;kegg.reaction/R00751	L-threonine degradation IV;glycine biosynthesis IV				2
THREDEHYD-RXN	L-threonine ammonia-lyase;threonine deaminase;threonine dehydratase;L-threonine deaminase	L-threonine[s] => 2-oxobutanoate[s] + ammonium[s]	ec-code/4.3.1.19	jgi|Cocim1|4852|CIMG_08815T0	0	1000			rhea/22109;kegg.reaction/R00996	L-threonine degradation V				2
THIOSULFATE-SULFURTRANSFERASE-RXN	thiosulfate sulfurtransferase;thiosulfate-sulfurtransferase;thiosulfite-cleaving enzyme	hydrogen cyanide[s] + thiosulfate[s] => thiocyanate[s] + 2 H+[s] + sulfite[s]	ec-code/2.8.1.1	jgi|Cocim1|5470|CIMG_08097T0	0	1000			rhea/16882;kegg.reaction/R01931	thiosulfate disproportionation IV (rhodanese)				2
PROPIONATE--COA-LIGASE-RXN	propionyl-CoA synthetase;propanoate:CoA ligase (AMP-forming);propionate-CoA ligase	ATP[s] + coenzyme A[s] + propanoate[s] => AMP[s] + diphosphate[s] + propanoyl-CoA[s]	ec-code/6.2.1.17	jgi|Cocim1|1975|CIMG_00927T0	0	1000			rhea/20373;kegg.reaction/R00925	2-methylcitrate cycle II;L-isoleucine biosynthesis IV;2-methylcitrate cycle I;beta-alanine biosynthesis II				2
THIAZOLSYN3-RXN	hydroxyethylthiazole kinase	ATP[s] + 5-(2-hydroxyethyl)-4-methylthiazole[s] => ADP[s] + H+[s] + 4-methyl-5-(2-phosphooxyethyl)thiazole[s]	ec-code/2.7.1.50	jgi|Cocim1|2105|CIMG_00798T0	0	1000			rhea/24213;kegg.reaction/R04448	thiamine salvage IV (yeast);thiamine formation from pyrithiamine and oxythiamine (yeast);thiamine salvage II				2
PROCOLLAGEN-PROLINE-3-DIOXYGENASE-RXN	prolyl 3-hydroxylase	2-oxoglutarate[s] + oxygen[s] + PROCOLLAGEN-L-PROLINE[s] => CO2[s] + PROCOLLAGEN-3-HYDROXY-L-PROLINE[s] + succinate[s]	ec-code/1.14.11.7	jgi|Cocim1|653|CIMG_02280T0 or jgi|Cocim1|3208|CIMG_05824T0 or jgi|Cocim1|6317|CIMG_04486T0 or jgi|Cocim1|7350|CIMG_05579T0 or jgi|Cocim1|7475|CIMG_09917T0 or jgi|Cocim1|8500|CIMG_09558T0	0	1000			rhea/22873;kegg.reaction/R03218	procollagen hydroxylation and glycosylation				2
