ID	compostion	coefficient	MetID	Formula	Charge	Description	chebi	kegg2	compostion_new
MNXR113894	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR111930	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR111930	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR111930	product	1	MNXM10472	C20H27O2	-1	9-cis-retinoate	chebi:78630	"C15493;D02815"	product
MNXR111930	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR111930	reactant	1	MNXM2209	C20H28O	0	9-cis-retinal	chebi:78273	C16681	reactant
MNXR111930	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR94999	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR94999	product	1	MNXM829	C6H5O4	-1	(4,5-dihydro-5-oxofuran-2-yl)-acetate	chebi:58425	C03586	product
MNXR94999	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR94999	reactant	1	MNXM1521	C7H4O6	-2	2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate	chebi:57979	C01278	reactant
MNXR103376	reactant	1	MNXM295	C5H9O8P	-2	alpha-D-ribose 1-phosphate	chebi:57720	C00620	reactant
MNXR103376	reactant	1	MNXM761	C4H5N3O	0	cytosine	chebi:16040	C00380	reactant
MNXR103376	product	1	MNXM338	C9H13N3O5	0	cytidine	chebi:17562	C00475	product
MNXR103376	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR111271	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR111271	product	1	MNXM48464	C6H9O7	-1	D-galactupyranuronate	chebi:75525	C00333	product
MNXR111271	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR111271	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR111271	reactant	1	MNXM636	C6H11O7	-1	L-galactonate	chebi:53071	C15930	reactant
MNXR107800	product	1	MNXM1142	C12H22O11	0	beta-cellobiose	chebi:36217	C06422	NA
MNXR107800	product	1	MNXM4897	(C6H10O5)nH2O	0	(1,4-beta-D-glucosyl)n	chebi:18246	C00760	NA
MNXR107800	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR107800	reactant	1	MNXM4897	(C6H10O5)nH2O	0	(1,4-beta-D-glucosyl)n	chebi:18246	C00760	NA
MNXR100002	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100002	product	1	MNXM1734	C6H11O7	-1	D-galactonate	chebi:12931	C00880	product
MNXR100002	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR100002	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR100002	reactant	1	MNXM390	C6H12O6	0	alpha-D-galactose	chebi:28061	C00984	reactant
MNXR100002	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR102063	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR102063	product	2	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR102063	product	3	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR102063	reactant	5	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR102063	reactant	1	MNXM107	NO2	-1	nitrite	chebi:16301	C00088	reactant
MNXR102063	reactant	3	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR107910	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR107910	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR107910	reactant	1	MNXM1793	C20H28O	0	11-cis-retinal	chebi:16066	C02110	reactant
MNXR107910	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR107910	product	1	MNXM870	C20H30O	0	11-cis-retinol	chebi:16302	C00899	product
MNXR110358	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR110358	product	1	MNXM4498	C9H8O3	0	(E)-caffeyl aldehyde	chebi:28323	C10945	NA
MNXR110358	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR110358	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR110358	reactant	1	MNXM5650	C9H10O3	0	(E)-caffeyl alcohol	chebi:31334	C12206	product
MNXR110357	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR110357	reactant	1	MNXM3506	C10H10O4	0	(E)-5-hydroxyconiferaldehyde	chebi:31134	C12204	reactant
MNXR110357	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR110357	product	1	MNXM3873	C10H12O4	0	(E)-5-hydroxyconiferyl alcohol	chebi:31135	C12205	product
MNXR110357	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR114035	reactant	1	MNXM1118	C3H8O2	0	propane-1,2-diol	chebi:16997	C00583	reactant
MNXR114035	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR114035	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR114035	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR114035	product	1	MNXM1744	C3H6O2	0	hydroxyacetone	chebi:27957	C05235	product
MNXR111704	product	1	MNXM160	C6H11O9P	-2	D-glucopyranose 6-phosphate	chebi:61548	C00092	product
MNXR111704	product	1	MNXM78	C6H15N2O2	1	L-lysine	chebi:32551	"C00047;D02304;C16440"	product
MNXR111704	reactant	1	MNXM1924	C12H24N2O10P	-1	fructoselysine-6-phosphate	chebi:61392	C16489	reactant
MNXR111704	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR108012	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR108012	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR108012	reactant	1	MNXM1688	C20H26N3O19P2	-3	UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine	chebi:68483	C04631	reactant
MNXR108012	product	1	MNXM785	C20H28N3O19P2	-3	UDP-N-acetyl-alpha-D-muramate	chebi:70757	C01050	product
MNXR108012	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR111637	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR111637	product	1	MNXM2923	C6H6O7	-2	2-dehydro-3-deoxy-D-glucarate	chebi:58098	C03921	product
MNXR111637	reactant	1	MNXM744	C6H8O8	-2	D-glucarate	chebi:30612	C00818	reactant
MNXR107262	reactant	1	MNXM1312	C5H11N3O2	0	4-guanidinobutanoate	chebi:57486	C01035	reactant
MNXR107262	reactant	1	MNXM89689	C5H13N2O2	1	L-ornithine	chebi:46911	"C00077;D08302;C01602"	reactant
MNXR107262	product	1	MNXM192	C4H9NO2	0	4-aminobutanoate	chebi:59888	"C00334;D00058"	product
MNXR107262	product	1	MNXM70	C6H15N4O2	1	L-arginine	chebi:32682	"C00062;D02982;C02385"	product
MNXR107000	reactant	1	MNXM103	C27H46O	0	cholesterol	chebi:16113	C00187	reactant
MNXR107000	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR107000	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107000	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR107000	product	1	MNXM710	C27H44O	0	cholesta-5,7-dien-3beta-ol	chebi:17759	C01164	product
MNXR112832	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR112832	reactant	1	MNXM3898	C17H12O6	0	aflatoxin B1	chebi:2504	C06800	reactant
MNXR112832	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR112832	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR112832	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR112832	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR112832	product	1	MNXM8257	C17H12O7	0	aflatoxin B1 exo-8,9-epoxide	chebi:30725	C19586	product
MNXR96320	reactant	1	MNXM1017	C4H8O	0	butanal	chebi:15743	C01412	reactant
MNXR96320	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR96320	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR96320	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96320	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR96320	product	1	MNXM233	C25H38N7O17P3S	-4	butanoyl-CoA	chebi:57371	C00136	product
MNXR110356	product	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	product
MNXR110356	product	1	MNXM3506	C10H10O4	0	(E)-5-hydroxyconiferaldehyde	chebi:31134	C12204	product
MNXR110356	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR110356	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR110356	reactant	1	MNXM3188	C31H40N7O20P3S	-4	5-hydroxyferuloyl-CoA	chebi:31136	C12203	reactant
MNXR110356	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR107242	product	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR107242	product	1	MNXM4498	C9H8O3	0	(E)-caffeyl aldehyde	chebi:28323	C10945	NA
MNXR107242	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR107242	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107242	reactant	1	MNXM443	C30H38N7O19P3S	-4	caffeoyl-CoA	chebi:57372	C00323	product
MNXR107242	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR101765	reactant	1	MNXM1521	C7H4O6	-2	2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate	chebi:57979	C01278	reactant
MNXR101765	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR101765	product	1	MNXM1134	C7H3O6	-3	3-carboxy-cis,cis-muconate	chebi:57496	C01163	product
MNXR95133	product	1	MNXM134	C6H9N3O2	0	L-histidine	chebi:57595	"C00135;D00032;C00768"	product
MNXR95133	product	1	MNXM192	C4H9NO2	0	4-aminobutanoate	chebi:59888	"C00334;D00058"	product
MNXR95133	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95133	reactant	1	MNXM56612	C10H16N4O3	0	homocarnosine	chebi:28050	C00884	reactant
MNXR106849	product	1	MNXM134	C6H9N3O2	0	L-histidine	chebi:57595	"C00135;D00032;C00768"	product
MNXR106849	product	1	MNXM144	C3H7NO2	0	beta-alanine	chebi:57966	"C00099;D07561"	product
MNXR106849	reactant	1	MNXM1419	C9H14N4O3	0	carnosine	chebi:57485	C00386	reactant
MNXR106849	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR111814	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR111814	product	1	MNXM17	C9H11N2O12P2	-3	UDP	chebi:58223	"C00015;G10619"	product
MNXR111814	product	1	MNXM7773	C28H27N2O11	-1	SN38 glucuronide	chebi:8990	C11376	product
MNXR111814	reactant	1	MNXM3713	C22H20N2O5	0	SN-38	chebi:8988	C11173	reactant
MNXR111814	reactant	1	MNXM87	C15H19N2O18P2	-3	UDP-alpha-D-glucuronate	chebi:58052	"C00167;G10612"	reactant
MNXR106852	product	1	MNXM11	HO7P2	-3	diphosphate	chebi:33019	C00013	product
MNXR106852	product	1	MNXM14	C10H12N5O7P	-2	AMP	chebi:456215	"C00020;D02769"	product
MNXR106852	product	1	MNXM233	C25H38N7O17P3S	-4	butanoyl-CoA	chebi:57371	C00136	product
MNXR106852	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR106852	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR106852	reactant	1	MNXM458	C4H7O2	-1	butanoate	chebi:17968	C00246	reactant
MNXR111128	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR111128	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR111128	reactant	1	MNXM941	C27H42O	0	cholesta-5,7,24-trien-3beta-ol	chebi:27910	C05107	reactant
MNXR111128	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR111128	product	1	MNXM710	C27H44O	0	cholesta-5,7-dien-3beta-ol	chebi:17759	C01164	product
MNXR105284	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR105284	product	1	MNXM574	C27H44O	0	5alpha-cholesta-8,24-dien-3beta-ol	chebi:18252	C05437	product
MNXR105284	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR105284	reactant	1	MNXM2494	C27H46O	0	5alpha-cholest-8-en-3beta-ol	chebi:16608	C03845	reactant
MNXR105284	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR108076	product	1	MNXM144	C3H7NO2	0	beta-alanine	chebi:57966	"C00099;D07561"	reactant
MNXR108076	product	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR108076	product	1	MNXM3309	C7H11N3O2	0	1-methylhistidine zwitterion	chebi:133608	C01152	reactant
MNXR108076	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR108076	reactant	1	MNXM2639	C10H16N4O3	0	anserine	chebi:58445	C01262	product
MNXR108076	reactant	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	NA
MNXR108076	reactant	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	NA
MNXR110364	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR110364	reactant	1	MNXM3873	C10H12O4	0	(E)-5-hydroxyconiferyl alcohol	chebi:31135	C12205	reactant
MNXR110364	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR110364	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR110364	product	1	MNXM2865	C11H14O4	0	(E)-sinapyl alcohol	chebi:64557	C02325	product
MNXR110362	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR110362	reactant	1	MNXM5650	C9H10O3	0	(E)-caffeyl alcohol	chebi:31334	C12206	reactant
MNXR110362	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR110362	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR110362	product	1	MNXM880	C10H12O3	0	(E)-coniferol	chebi:17745	C00590	product
MNXR110361	product	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR110361	product	1	MNXM4498	C9H8O3	0	(E)-caffeyl aldehyde	chebi:28323	C10945	NA
MNXR110361	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR110361	reactant	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR110361	reactant	1	MNXM858	C10H10O3	0	(E)-coniferyl aldehyde	chebi:16547	C02666	product
MNXR97389	reactant	1	MNXM114239	C10H10O2	0	1,2-dihydronaphthalene-1,2-diol	chebi:28516	C06205	reactant
MNXR97389	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR97389	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR97389	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR97389	product	1	MNXM842	C10H8O2	0	naphthalene-1,2-diol	chebi:17435	C03012	product
MNXR99216	reactant	2	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR99216	reactant	1	MNXM33	C27H30N9O15P2	-3	FAD	chebi:57692	"C00016;D00005"	reactant
MNXR99216	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR99216	product	1	MNXM38	C27H33N9O15P2	-2	FADH2	chebi:58307	C01352	product
MNXR99216	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR96259	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96259	product	1	MNXM416	C33H32N4O6	-2	biliverdin	chebi:57991	C00500	product
MNXR96259	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR96259	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR96259	reactant	1	MNXM534	C33H34N4O6	-2	bilirubin	chebi:57977	C00486	reactant
MNXR96260	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96260	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR96260	product	1	MNXM416	C33H32N4O6	-2	biliverdin	chebi:57991	C00500	product
MNXR96260	reactant	1	MNXM534	C33H34N4O6	-2	bilirubin	chebi:57977	C00486	reactant
MNXR96260	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR109721	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR109721	product	(m+n)	MNXM30545	(C6H10O5)nC12H22O11	0	(2->6)-beta-D-fructan	chebi:16703	C06215	NA
MNXR109721	reactant	(m)	MNXM30545	(C6H10O5)nC12H22O11	0	(2->6)-beta-D-fructan	chebi:16703	C06215	NA
MNXR109721	reactant	(n)	MNXM30545	(C6H10O5)nC12H22O11	0	(2->6)-beta-D-fructan	chebi:16703	C06215	NA
MNXR101666	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101666	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR101666	product	1	MNXM86	C24H36N7O17P3S	-4	propanoyl-CoA	chebi:57392	C00100	product
MNXR101666	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR101666	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR101666	reactant	1	MNXM933	C4H5O3	-1	(S)-methylmalonate semialdehyde	chebi:62413	C06002	reactant
MNXR101662	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101662	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR101662	product	1	MNXM86	C24H36N7O17P3S	-4	propanoyl-CoA	chebi:57392	C00100	product
MNXR101662	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR101662	reactant	1	MNXM305	C4H5O3	-1	2-methyl-3-oxopropanoate	chebi:57700	C00349	reactant
MNXR101662	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR111054	product	1	MNXM1213	C3H7NO5P	-1	3-amino-2-oxopropyl phosphate	chebi:57279	C11638	product
MNXR111054	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR111054	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR111054	reactant	1	MNXM1979	C4H6NO7P	-2	(2S)-2-amino-3-oxo-4-(phosphonooxy)butanoate	chebi:77851	C07335	reactant
MNXR109761	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR109761	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR109761	product	1	MNXM1979	C4H6NO7P	-2	(2S)-2-amino-3-oxo-4-(phosphonooxy)butanoate	chebi:77851	C07335	product
MNXR109761	reactant	1	MNXM759	C4H8NO7P	-2	4-(phosphonooxy)-L-threonine	chebi:58452	C06055	reactant
MNXR109761	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR100818	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR100818	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR100818	product	1	MNXM439	C6H9O3	-1	(S)-3-methyl-2-oxopentanoate	chebi:35146	C00671	product
MNXR100818	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR100818	reactant	1	MNXM231	C6H13NO2	0	L-isoleucine	chebi:58045	"C00407;D00065"	reactant
MNXR100818	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR104945	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR104945	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR104945	product	1	MNXM315	C11H8NO3	-1	indole-3-pyruvate	chebi:17640	C00331	product
MNXR104945	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR104945	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR104945	reactant	1	MNXM94	C11H12N2O2	0	L-tryptophan	chebi:57912	"C00078;D00020;C00806"	reactant
MNXR101478	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR101478	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR101478	product	1	MNXM276	C5H7O3S	-1	4-methylthio-2-oxobutanoate	chebi:16723	C01180	product
MNXR101478	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR101478	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR101478	reactant	1	MNXM61	C5H11NO2S	0	L-methionine	chebi:57844	"C00073;D00019;C01733;D04983;D04984"	reactant
MNXR96088	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR96088	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR96088	product	1	MNXM46	C4H2O5	-2	oxaloacetate	chebi:16452	C00036	product
MNXR96088	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR96088	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR96088	reactant	1	MNXM42	C4H6NO4	-1	L-aspartate	chebi:29991	"C00049;D00013;C16433"	reactant
MNXR101000	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR101000	product	1	MNXM362	C12H22O11	0	lactose	chebi:17716	C00243	product
MNXR101000	reactant	1	MNXM390	C6H12O6	0	alpha-D-galactose	chebi:28061	C00984	reactant
MNXR101000	reactant	1	MNXM41	C6H12O6	0	D-glucose	chebi:4167	C00031	reactant
MNXR111076	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR111076	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR111076	product	1	MNXM1120	C11H11O5	-1	sinapate	chebi:30023	C00482	product
MNXR111076	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR111076	reactant	1	MNXM2283	C11H12O4	0	(E)-sinapoyl aldehyde	chebi:27949	C05610	reactant
MNXR111076	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR109771	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR109771	product	1	MNXM573	C10H9O4	-1	ferulate	chebi:29749	C01494	product
MNXR109771	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR109771	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR109771	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR109771	reactant	1	MNXM858	C10H10O3	0	(E)-coniferyl aldehyde	chebi:16547	C02666	reactant
MNXR96813	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96813	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR96813	product	1	MNXM573	C10H9O4	-1	ferulate	chebi:29749	C01494	product
MNXR96813	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR96813	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR96813	reactant	1	MNXM858	C10H10O3	0	(E)-coniferyl aldehyde	chebi:16547	C02666	reactant
MNXR95318	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR95318	product	1	MNXM33	C27H30N9O15P2	-3	FAD	chebi:57692	"C00016;D00005"	reactant
MNXR95318	product	1	MNXM471	C26H40N7O17P3S	-4	3-methylbutanoyl-CoA	chebi:57345	C02939	reactant
MNXR95318	reactant	1	MNXM38	C27H33N9O15P2	-2	FADH2	chebi:58307	C01352	product
MNXR95318	reactant	1	MNXM389	C26H38N7O17P3S	-4	3-methylbut-2-enoyl-CoA	chebi:57344	C03069	product
MNXR103101	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR103101	product	1	MNXM33	C27H30N9O15P2	-3	FAD	chebi:57692	"C00016;D00005"	product
MNXR103101	product	1	MNXM86	C24H36N7O17P3S	-4	propanoyl-CoA	chebi:57392	C00100	product
MNXR103101	reactant	1	MNXM38	C27H33N9O15P2	-2	FADH2	chebi:58307	C01352	reactant
MNXR103101	reactant	1	MNXM650	C24H34N7O17P3S	-4	acryloyl-CoA	chebi:57367	C00894	reactant
MNXR108257	product	1	MNXM1064	C7H8O2	0	3-methylcatechol	chebi:18404	C02923	product
MNXR108257	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR108257	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR108257	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR108257	reactant	1	MNXM2330	C7H8O	0	3-phenylphenol	chebi:17231	C01467	reactant
MNXR108257	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR108257	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR101023	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR101023	reactant	1	MNXM362	C12H22O11	0	lactose	chebi:17716	C00243	reactant
MNXR101023	product	1	MNXM390	C6H12O6	0	alpha-D-galactose	chebi:28061	C00984	product
MNXR101023	product	1	MNXM99	C6H12O6	0	alpha-D-glucose	chebi:17925	C00267	product
MNXR111210	product	1	MNXM256	C12H16N4O7P2S	-2	thiamine diphosphate	chebi:58937	C00068	product
