"rxnID"	"Occur_num"
"MNXR113724"	1
"MNXR113725"	1
"MNXR113726"	1
"MNXR113727"	1
"MNXR113728"	1
"MNXR114012"	1
"MNXR114014"	1
"MNXR123163"	1
"MNXR113800"	1
"MNXR119542"	1
"MNXR116785"	1
"MNXR113053"	1
"MNXR116626"	1
"MNXR121505"	1
"MNXR123849"	2
"MNXR123848"	2
"MNXR123847"	2
"MNXR123846"	2
"MNXR123845"	2
"MNXR120301"	1
"MNXR120209"	1
"MNXR107092"	6
"MNXR115466"	6
"MNXR106539"	6
"MNXR123268"	2
"MNXR117115"	1
"MNXR116156"	3
"MNXR123977"	1
"MNXR109228"	4
"MNXR118770"	2
"MNXR106470"	2
"MNXR110355"	1
"MNXR123271"	1
"MNXR123175"	1
"MNXR122175"	1
"MNXR123256"	3
"MNXR120133"	1
"MNXR119563"	1
"MNXR116969"	1
"MNXR122930"	1
"MNXR123137"	1
"MNXR116439"	1
"MNXR116970"	1
"MNXR116443"	1
"MNXR122863"	1
"MNXR122284"	1
"MNXR122266"	1
"MNXR122264"	1
"MNXR122263"	1
"MNXR122260"	1
"MNXR122258"	1
"MNXR122256"	1
"metacyc:RXN0-7298"	1
"MNXR111117"	1
"MNXR114397"	1
"MNXR95382"	1
"MNXR111472"	1
"MNXR111473"	1
"MNXR111476"	1
"MNXR111477"	1
"MNXR111480"	1
"MNXR111481"	1
"MNXR116538"	1
"MNXR120901"	1
"MNXR123672"	1
"MNXR119750"	3
"MNXR95936"	2
"metacyc:RXN-18383"	3
"MNXR114647"	1
"MNXR111727"	2
"MNXR111728"	2
"MNXR120478"	2
"MNXR100773"	1
"MNXR118302"	2
"MNXR107771"	1
"MNXR110838"	2
"MNXR106948"	1
"MNXR121113"	2
"MNXR121112"	2
"kegg:R11915"	1
"MNXR123399"	1
"MNXR123251"	1
"MNXR115760"	1
"MNXR122766"	1
"MNXR115380"	1
"MNXR113135"	1
"MNXR102703"	1
"MNXR121122"	1
"MNXR120610"	1
"MNXR107448"	1
"MNXR109455"	1
"MNXR113086"	1
"MNXR113087"	1
"MNXR107700"	1
"MNXR119713"	1
"MNXR119305"	1
"MNXR113654"	1
"MNXR113653"	1
"MNXR118685"	1
"MNXR118684"	1
"MNXR113617"	1
"metacyc:RXN-18910"	1
"MNXR110896"	3
"MNXR120785"	1
"MNXR108595"	2
"MNXR109144"	1
"MNXR118058"	1
"metacyc:RXN-18446"	1
"MNXR112935"	1
"MNXR118500"	1
"MNXR112936"	1
"MNXR123316"	1
"MNXR105227"	1
"metacyc:RXN-18601"	1
"MNXR110621"	2
"MNXR122953"	1
"MNXR122952"	1
"MNXR116468"	1
"MNXR114228"	3
"MNXR123548"	1
"MNXR123504"	1
"MNXR123602"	1
"MNXR123517"	1
"MNXR123497"	1
"MNXR123469"	1
"MNXR123559"	1
"MNXR123609"	1
"metacyc:RXN-18471"	1
"MNXR123621"	1
"MNXR123600"	1
"MNXR123563"	1
"MNXR123498"	1
"MNXR123512"	1
"MNXR123610"	1
"MNXR123457"	1
"MNXR123551"	1
"MNXR123623"	1
"MNXR123601"	1
"MNXR123584"	1
"MNXR123564"	1
"MNXR123516"	1
"MNXR123510"	1
"MNXR123488"	1
"MNXR123630"	1
"MNXR123523"	1
"MNXR123458"	1
"MNXR109738"	1
"MNXR114444"	1
"MNXR120898"	1
"MNXR120897"	1
"MNXR120880"	1
"MNXR117808"	1
"MNXR96730"	1
"MNXR116054"	1
"MNXR119907"	1
"MNXR108509"	1
"MNXR117473"	1
"MNXR117472"	1
"MNXR117470"	1
"MNXR117469"	1
"MNXR117465"	1
"MNXR95634"	2
"MNXR111320"	3
"MNXR120525"	3
"MNXR120523"	3
"MNXR119511"	2
"MNXR112103"	1
"MNXR107168"	1
"MNXR123154"	2
"MNXR115867"	1
"MNXR107953"	1
"MNXR121126"	1
"MNXR121124"	1
"MNXR123130"	1
"MNXR97138"	1
"MNXR101364"	1
"MNXR112746"	1
"MNXR117284"	1
"MNXR117283"	1
"MNXR121306"	1
"MNXR114744"	1
"MNXR121061"	1
"MNXR119583"	1
"MNXR115448"	1
"MNXR107196"	1
"MNXR107381"	1
"MNXR107384"	1
"MNXR107544"	1
"MNXR107769"	1
"MNXR107806"	1
"MNXR108365"	1
"MNXR109138"	1
"MNXR109141"	1
"MNXR117812"	1
"MNXR114241"	1
"MNXR121792"	1
"MNXR115378"	1
"metacyc:RXN-18931"	1
"metacyc:RXN-18930"	1
"metacyc:RXN-18928"	1
"metacyc:RXN-18927"	1
"metacyc:RXN-18922"	1
"metacyc:RXN-18921"	1
"MNXR114911"	1
"MNXR117876"	1
"MNXR122551"	1
"MNXR116195"	1
"MNXR111781"	1
