rxns	rxnNames	formulas	flux	grRules	subSystems
r_0065No1	3-phosphoshikimate 1-carboxyvinyltransferase (No1)	3-phosphoshikimic acid[c] + phosphoenolpyruvate[c] + 8.2672e-06 prot_C5DVG6[c] => 5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + phosphate[c]	0.046195897068081	ARO1_ZYGRC	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0066No1	4-amino-4-deoxychorismate synthase (No1)	chorismate[c] + L-glutamine[c] + 0.00035613 prot_C5DVN6[c] => 4-amino-4-deoxychorismate[c] + L-glutamate[c]	0	C5DVN6_ZYGRC	sce00790  Folate biosynthesis
arm_r_0073	4PP-IP5 depyrophosphorylation to IP6 (arm)	4-diphospho-1D-myo-inositol pentakisphosphate[c] + H2O[c] => pmet_r_0073[c]	0	C5DS14_ZYGRC or C5DTA5_ZYGRC	
r_0073No1	4PP-IP5 depyrophosphorylation to IP6 (No1)	pmet_r_0073[c] + 7.3099e-06 prot_C5DS14[c] => 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	C5DS14_ZYGRC	
r_0073No2	4PP-IP5 depyrophosphorylation to IP6 (No2)	pmet_r_0073[c] + 7.3099e-06 prot_C5DTA5[c] => 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	C5DTA5_ZYGRC	
r_0074No1	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4 (No1)	4-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + 2 H+[c] + 7.8468e-07 prot_C5DPI6[c] => 4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + H2O[c]	0	C5DPI6_ZYGRC	sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast
r_0075No1	5'-methylthioadenosine phosphorylase (No1)	5'-S-methyl-5'-thioadenosine[c] + phosphate[c] + 1.4854e-05 prot_C5DRQ6[c] => adenine[c] + S-methyl-5-thio-alpha-D-ribose 1-phosphate[c]	0	C5DRQ6_ZYGRC	sce00270  Cysteine and methionine metabolism
r_0077No1	5'-nucleotidase (IMP) (No1)	H2O[c] + IMP[c] + 3.3347e-07 prot_C5DW49[c] => inosine[c] + phosphate[c]	0	C5DW49_ZYGRC	sce00230  Purine metabolism // sce00760  Nicotinate and nicotinamide metabolism
arm_r_0080	5,10-methylenetetrahydrofolate reductase (NADPH) (arm)	5,10-methylenetetrahydrofolate[c] + 2 H+[c] + NADPH[c] => pmet_r_0080[c]	0.0302052701482285	C5E412_ZYGRC or C5DPF1_ZYGRC	sce00670  One carbon pool by folate // sce01200  Carbon metabolism
r_0080No1	5,10-methylenetetrahydrofolate reductase (NADPH) (No1)	pmet_r_0080[c] + 1.7361e-06 prot_C5E412[c] => 5-methyltetrahydrofolate[c] + NADP(+)[c]	0.0302052701482285	C5E412_ZYGRC	sce00670  One carbon pool by folate // sce01200  Carbon metabolism
r_0080No2	5,10-methylenetetrahydrofolate reductase (NADPH) (No2)	pmet_r_0080[c] + 1.7361e-06 prot_C5DPF1[c] => 5-methyltetrahydrofolate[c] + NADP(+)[c]	0	C5DPF1_ZYGRC	sce00670  One carbon pool by folate // sce01200  Carbon metabolism
r_0081No1	5-aminolevulinate synthase (No1)	H+[m] + L-glycine[m] + succinyl-CoA[m] + 0.00042215 prot_C5DQA9[c] => 5-aminolevulinate[m] + carbon dioxide[m] + coenzyme A[m]	0	C5DQA9_ZYGRC	sce00260  Glycine, serine and threonine metabolism // sce00860  Porphyrin and chlorophyll metabolism // sce01110  Biosynthesis of secondary metabolites
r_0083No1	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase (No1)	ATP[c] + H+[c] + myo-inositol hexakisphosphate[c] + 7.8468e-07 prot_C5DPI6[c] => 5-diphospho-1D-myo-inositol pentakisphosphate[c] + ADP[c]	0	C5DPI6_ZYGRC	sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast
r_0086No1	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase (No1)	S-methyl-5-thio-D-ribulose 1-phosphate[c] + 1.1111e-05 prot_C5E0B8[c] => 5-(methylsulfanyl)-2,3-dioxopentyl phosphate[c] + H2O[c]	0	C5E0B8_ZYGRC	
r_0087No1	5-methylthioribose-1-phosphate isomerase (No1)	S-methyl-5-thio-alpha-D-ribose 1-phosphate[c] + 1.6633e-08 prot_C5DU12[c] => S-methyl-5-thio-D-ribulose 1-phosphate[c]	0	MTNA_ZYGRC	
r_0088No1	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4 (No1)	5-diphospho-1D-myo-inositol pentakisphosphate[c] + 2 H+[c] + phosphate[c] + 7.3099e-06 prot_C5DS14[c] => 4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + H2O[c]	0	C5DS14_ZYGRC	
r_0089No1	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4 (No1)	5-diphospho-1D-myo-inositol pentakisphosphate[c] + 2 H+[c] + phosphate[c] + 7.3099e-06 prot_C5DS14[c] => 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + H2O[c]	0	C5DS14_ZYGRC	
arm_r_0092	6PP-IP5 depyrophosphorylation to IP6 (arm)	6-diphospho-1D-myo-inositol pentakisphosphate[c] + H2O[c] => pmet_r_0092[c]	0	C5DS14_ZYGRC or C5DTA5_ZYGRC	
r_0092No1	6PP-IP5 depyrophosphorylation to IP6 (No1)	7.3099e-06 prot_C5DS14[c] + pmet_r_0092[c] => 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	C5DS14_ZYGRC	
r_0092No2	6PP-IP5 depyrophosphorylation to IP6 (No2)	7.3099e-06 prot_C5DTA5[c] + pmet_r_0092[c] => 2 H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	0	C5DTA5_ZYGRC	
r_0093No1	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4 (No1)	6-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + 2 H+[c] + 7.8468e-07 prot_C5DPI6[c] => 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + H2O[c]	0	C5DPI6_ZYGRC	sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast
r_0096No1	acetohydroxy acid isomeroreductase (No1)	2-acetyllactic acid[m] + H+[m] + NADPH[m] + 0.00039683 prot_C5DRF8[c] => (R)-2,3-dihydroxy-3-methylbutanoate[m] + NADP(+)[m]	0.0980547117708333	C5DRF8_ZYGRC	sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0112No1	acetyl-CoA synthetase (No1)	acetate[c] + ATP[c] + coenzyme A[c] + 4.1708e-06 prot_C5DYN3[c] => acetyl-CoA[c] + AMP[c] + diphosphate[c]	0.587233536299317	C5DYN3_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00620  Pyruvate metabolism // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
r_0113No1	acetyl-CoA synthetase (No1)	acetate[m] + ATP[m] + coenzyme A[m] + 4.1708e-06 prot_C5DYN3[c] => acetyl-CoA[m] + AMP[m] + diphosphate[m]	0	C5DYN3_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00620  Pyruvate metabolism // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
r_0137No1	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3 (No1)	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol[er] + palmitoyl-CoA[er] + 0.0017361 prot_C5E0S4[c] => 6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol[er] + coenzyme A[er]	0	C5E0S4_ZYGRC	sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
r_0138No1	adenine deaminase (No1)	adenine[c] + H+[c] + H2O[c] + 5.0505e-05 prot_C5DZL4[c] => ammonium[c] + hypoxanthine[c]	0	C5DZL4_ZYGRC	sce00230  Purine metabolism
r_0140No1	adenosine deaminase (No1)	adenosine[c] + H+[c] + H2O[c] + 5.0505e-05 prot_C5DZL4[c] => ammonium[c] + inosine[c]	0	C5DZL4_ZYGRC	sce00230  Purine metabolism
r_0144No1	adenosylhomocysteinase (No1)	H2O[c] + S-adenosyl-L-homocysteine[c] + 0.00035162 prot_C5E4V4[c] => adenosine[c] + L-homocysteine[c]	0.0213436337931942	C5E4V4_ZYGRC	sce00270  Cysteine and methionine metabolism
r_0145No1	adenosylmethionine decarboxylase (No1)	H+[c] + S-adenosyl-L-methionine[c] + 0.0001634 prot_C5DYG3[c] => carbon dioxide[c] + S-adenosylmethioninamine[c]	0	C5DYG3_ZYGRC	sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism
r_0148No1	adenylate kinase (No1)	AMP[c] + ATP[c] + 5.5556e-06 prot_C5DYB2[c] => 2 ADP[c]	1.43643173750968	C5DYB2_ZYGRC	sce00230  Purine metabolism // sce00730  Thiamine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0151No1	adenylosuccinate lyase (AICAR) (No1)	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[c] + 0.00015964 prot_C5DRF1[c] => AICAR[c] + fumarate[c]	0.0246319129427923	C5DRF1_ZYGRC	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0152No1	adenylosuccinate lyase (No1)	adenylo-succinate[c] + 0.00015964 prot_C5DRF1[c] => AMP[c] + fumarate[c]	0.028927829741772	C5DRF1_ZYGRC	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0153No1	adenylosuccinate synthase (No1)	GTP[c] + IMP[c] + L-aspartate[c] + 5.0505e-05 prot_C5DYR7[c] => adenylo-succinate[c] + GDP[c] + 2 H+[c] + phosphate[c]	0.028927829741772	PURA_ZYGRC	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism
r_0154No1	adenylyl-sulfate kinase (No1)	5'-adenylyl sulfate[c] + ATP[c] + 6.3131e-05 prot_C5DQM3[c] => 3'-phospho-5'-adenylyl sulfate[c] + ADP[c] + H+[c]	0.010015221378412	C5DQM3_ZYGRC	sce00230  Purine metabolism // sce00920  Sulfur metabolism
r_0157No1	alanyl-tRNA synthetase (No1)	ATP[c] + L-alanine[c] + tRNA(Ala)[c] + 0.00012626 prot_C5DV71[c] => Ala-tRNA(Ala)[c] + AMP[c] + diphosphate[c]	0.0801915711029992	C5DV71_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0166No1	aldehyde dehydrogenase (2-methylbutanol, NAD) (No1)	2-methylbutanal[c] + H+[c] + NADH[c] + 8.0515e-06 prot_C5DYB4[c] => 2-methylbutanol[c] + NAD[c]	0	C5DYB4_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
r_0169No1	aldehyde dehydrogenase (2-phenylethanol, NAD) (No1)	H+[c] + NADH[c] + phenylacetaldehyde[c] + 8.0515e-06 prot_C5DYB4[c] => 2-phenylethanol[c] + NAD[c]	0	C5DYB4_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
r_0179No1	aldehyde dehydrogenase (isoamyl alcohol, NAD) (No1)	3-methylbutanal[c] + H+[c] + NADH[c] + 8.0515e-06 prot_C5DYB4[c] => isoamylol[c] + NAD[c]	0	C5DYB4_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
r_0182No1	aldehyde dehydrogenase (isobutyl alcohol, NAD) (No1)	H+[c] + isobutyraldehyde[c] + NADH[c] + 8.0515e-06 prot_C5DYB4[c] => isobutanol[c] + NAD[c]	0	C5DYB4_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
r_0186No1	aldehyde dehydrogenase (tryptophol, NAD) (No1)	H+[c] + indol-3-ylacetaldehyde[c] + NADH[c] + 8.0515e-06 prot_C5DYB4[c] => NAD[c] + tryptophol[c]	0	C5DYB4_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
arm_r_0193	alpha,alpha-trehalase (arm)	H2O[v] + trehalose[v] => pmet_r_0193[v]	0	C5DYH6_ZYGRC or C5DPM4_ZYGRC	sce00500  Starch and sucrose metabolism
r_0193No1	alpha,alpha-trehalase (No1)	pmet_r_0193[v] + 1.6633e-06 prot_C5DYH6[c] => 2 D-glucose[v]	0	C5DYH6_ZYGRC	sce00500  Starch and sucrose metabolism
r_0193No2	alpha,alpha-trehalase (No2)	pmet_r_0193[v] + 1.6633e-06 prot_C5DPM4[c] => 2 D-glucose[v]	0	C5DPM4_ZYGRC	sce00500  Starch and sucrose metabolism
arm_r_0195	alpha,alpha-trehalose-phosphate synthase (UDP-forming) (arm)	D-glucose 6-phosphate[c] + UDP-D-glucose[c] => pmet_r_0195[c]	0.0210404280661885	(C5DUI1_ZYGRC and C5E0Q5_ZYGRC and C5E0K5_ZYGRC) or (C5DUI1_ZYGRC and C5E0Q5_ZYGRC and YMR261C)	sce00500  Starch and sucrose metabolism
r_0195No1	alpha,alpha-trehalose-phosphate synthase (UDP-forming) (No1)	pmet_r_0195[c] + 1.7637e-06 prot_C5DUI1[c] + 1.7637e-06 prot_C5E0K5[c] + 1.7637e-06 prot_C5E0Q5[c] => alpha,alpha-trehalose 6-phosphate[c] + H+[c] + UDP[c]	0	C5DUI1_ZYGRC and C5E0Q5_ZYGRC and C5E0K5_ZYGRC	sce00500  Starch and sucrose metabolism
r_0195No2	alpha,alpha-trehalose-phosphate synthase (UDP-forming) (No2)	pmet_r_0195[c] + 1.7637e-06 prot_C5DUI1[c] + 1.7637e-06 prot_C5E0Q5[c] => alpha,alpha-trehalose 6-phosphate[c] + H+[c] + UDP[c]	0.0210404280661885	C5DUI1_ZYGRC and C5E0Q5_ZYGRC	sce00500  Starch and sucrose metabolism
r_0199No1	amidase (No1)	4-guanidinobutanamide[c] + H2O[c] + 0.00023148 prot_C5DVK3[c] => 4-guanidinobutanoic acid[c] + ammonium[c]	0	C5DVK3_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0206No1	arginase (No1)	H2O[c] + L-arginine[c] + 5.1728e-07 prot_C5DY65[c] => ornithine[c] + urea[c]	0	C5DY65_ZYGRC	sce00220  Arginine biosynthesis // sce00330  Arginine and proline metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0215No1	aspartate kinase (No1)	ATP[c] + L-aspartate[c] + 1.2237e-06 prot_C5DWQ0[c] => 4-phospho-L-aspartate[c] + ADP[c]	0.0759679757123393	C5DWQ0_ZYGRC	sce00260  Glycine, serine and threonine metabolism // sce00261  Monobactam biosynthesis // sce00270  Cysteine and methionine metabolism // sce00300  Lysine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
arm_r_0216	aspartate transaminase (arm)	2-oxoglutarate[c] + L-aspartate[c] => pmet_r_0216[c]	0	C5DRL3_ZYGRC or C5DZC7_ZYGRC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0216No1	aspartate transaminase (No1)	pmet_r_0216[c] + 8.6266e-07 prot_C5DRL3[c] => L-glutamate[c] + oxaloacetate[c]	0	C5DRL3_ZYGRC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0216No2	aspartate transaminase (No2)	pmet_r_0216[c] + 8.6266e-07 prot_C5DZC7[c] => L-glutamate[c] + oxaloacetate[c]	0	C5DZC7_ZYGRC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0217No1	aspartate transaminase (No1)	L-glutamate[m] + oxaloacetate[m] + 4.8393e-07 prot_C5DZC7[c] => 2-oxoglutarate[m] + L-aspartate[m]	0	C5DZC7_ZYGRC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0218No1	aspartate transaminase (No1)	2-oxoglutarate[p] + L-aspartate[p] + 8.6266e-07 prot_C5DRL3[c] => L-glutamate[p] + oxaloacetate[p]	0	C5DRL3_ZYGRC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00270  Cysteine and methionine metabolism // sce00330  Arginine and proline metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0255No1	catalase (No1)	2 hydrogen peroxide[c] + 2.0129e-05 prot_C5DUL9[c] => 2 H2O[c] + oxygen[c]	0	C5DUL9_ZYGRC	sce00380  Tryptophan metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce04011  MAPK signaling pathway - yeast // sce04146  Peroxisome // sce04213  Longevity regulating pathway - multiple species
r_0256No1	catalase (No1)	2 hydrogen peroxide[p] + 2.2222e-09 prot_C5DXX0[c] => 2 H2O[p] + oxygen[p]	0	C5DXX0_ZYGRC	sce00380  Tryptophan metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce04011  MAPK signaling pathway - yeast // sce04146  Peroxisome // sce04213  Longevity regulating pathway - multiple species
r_0260No1	ceramide-1 hydroxylase (24C) (No1)	ceramide-1 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] + 3.0864e-07 prot_C5E0M1[c] => ceramide-2' (C24)[er] + H2O[er] + NADP(+)[er]	0	C5E0M1_ZYGRC	
r_0262No1	ceramide-1 hydroxylase (26C) (No1)	ceramide-1 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] + 3.0864e-07 prot_C5E0M1[c] => ceramide-2' (C26)[er] + H2O[er] + NADP(+)[er]	0	C5E0M1_ZYGRC	
r_0267No1	ceramide-3 synthase (24C) (No1)	ceramide-2 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] + 3.0864e-07 prot_C5E0M1[c] => ceramide-3 (C24)[er] + H2O[er] + NADP(+)[er]	0	C5E0M1_ZYGRC	
r_0268No1	ceramide-3 synthase (26C) (No1)	ceramide-2 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] + 3.0864e-07 prot_C5E0M1[c] => ceramide-3 (C26)[er] + H2O[er] + NADP(+)[er]	0	C5E0M1_ZYGRC	
r_0269No1	ceramide-4 synthase (24C) (No1)	ceramide-3 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] + 3.0864e-07 prot_C5E0M1[c] => ceramide-4 (C24)[er] + H2O[er] + NADP(+)[er]	0	C5E0M1_ZYGRC	
r_0270No1	ceramide-4 synthase (26C) (No1)	ceramide-3 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] + 3.0864e-07 prot_C5E0M1[c] => ceramide-4 (C26)[er] + H2O[er] + NADP(+)[er]	0	C5E0M1_ZYGRC	
arm_r_0272	chitin synthase (arm)	UDP-N-acetyl-alpha-D-glucosamine[c] => pmet_r_0272[c]	0	C5DPK3_ZYGRC or YBR038W or C5DPK1_ZYGRC	sce00520  Amino sugar and nucleotide sugar metabolism
r_0272No1	chitin synthase (No1)	pmet_r_0272[c] + 6.8477e-07 prot_C5DPK3[c] => chitin[c] + H+[c] + UDP[c]	0	C5DPK3_ZYGRC	sce00520  Amino sugar and nucleotide sugar metabolism
r_0272No2	chitin synthase (No2)	pmet_r_0272[c] + 6.8477e-07 prot_C5DPK1[c] => chitin[c] + H+[c] + UDP[c]	0	C5DPK1_ZYGRC	sce00520  Amino sugar and nucleotide sugar metabolism
r_0278No1	chorismate mutase (No1)	chorismate[c] + 7.6947e-07 prot_C5DUE5[c] => prephenate[c]	0.0412319844642874	C5DUE5_ZYGRC	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0279No1	chorismate synthase (No1)	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + 0.00031928 prot_C5DPE2[c] => chorismate[c] + phosphate[c]	0.046195897068081	C5DPE2_ZYGRC	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0281No1	cis-prenyltransferase step 01 (No1)	farnesyl diphosphate[lp] + isopentenyl diphosphate[lp] + 8.4175e-05 prot_C5DPM6[c] => diphosphate[lp] + geranylgeranyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0282No1	cis-prenyltransferase step 02 (No1)	geranylgeranyl diphosphate[lp] + isopentenyl diphosphate[lp] + 0.00081699 prot_C5DPM6[c] => diphosphate[lp] + pentaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0283No1	cis-prenyltransferase step 03 (No1)	isopentenyl diphosphate[lp] + pentaprenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + hexaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0284No1	cis-prenyltransferase step 04 (No1)	hexaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + heptaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0285No1	cis-prenyltransferase step 05 (No1)	heptaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + octaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0286No1	cis-prenyltransferase step 06 (No1)	isopentenyl diphosphate[lp] + octaprenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + nonaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0287No1	cis-prenyltransferase step 07 (No1)	isopentenyl diphosphate[lp] + nonaprenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => decaprenyl diphosphate[lp] + diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0288No1	cis-prenyltransferase step 08 (No1)	decaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + undecaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0289No1	cis-prenyltransferase step 09 (No1)	isopentenyl diphosphate[lp] + undecaprenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + dodecaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0290No1	cis-prenyltransferase step 10 (No1)	dodecaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + tridecaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0291No1	cis-prenyltransferase step 11 (No1)	isopentenyl diphosphate[lp] + tridecaprenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + tetradecaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
r_0292No1	cis-prenyltransferase step 12 (No1)	isopentenyl diphosphate[lp] + tetradecaprenyl diphosphate[lp] + 0.0075075 prot_C5DPM6[c] => diphosphate[lp] + pentadecaprenyl diphosphate[lp]	0	C5DPM6_ZYGRC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites
