rxns	rxnNames	formulas	flux	grRules	subSystems
r_3127No2	PI 3-P phosphatase (1-18:1, 2-18:1), cytoplasm (No2)	2.5253e-05 prot_O43001[c] + pmet_r_3127[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast
r_3128No1	PI 3-P phosphatase (1-16:0, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3129No1	PI 3-P phosphatase (1-16:1, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3130No1	PI 3-P phosphatase (1-18:0, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3131No1	PI 3-P phosphatase (1-18:1, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3132No1	PI 3-P phosphatase (1-16:0, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3133No1	PI 3-P phosphatase (1-16:1, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3134No1	PI 3-P phosphatase (1-18:0, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3135No1	PI 3-P phosphatase (1-18:1, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3136No1	PI 3-P phosphatase (1-16:0, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3137No1	PI 3-P phosphatase (1-16:1, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3138No1	PI 3-P phosphatase (1-18:0, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3139No1	PI 3-P phosphatase (1-18:1, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3140No1	PI 3-P phosphatase (1-16:0, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3141No1	PI 3-P phosphatase (1-16:1, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3142No1	PI 3-P phosphatase (1-18:0, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3143No1	PI 3-P phosphatase (1-18:1, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3144No1	PI 4-P phosphatase (1-16:0, 2-16:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3145No1	PI 4-P phosphatase (1-16:1, 2-16:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3146No1	PI 4-P phosphatase (1-18:0, 2-16:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3147No1	PI 4-P phosphatase (1-18:1, 2-16:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3148No1	PI 4-P phosphatase (1-16:0, 2-18:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3149No1	PI 4-P phosphatase (1-16:1, 2-18:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3150No1	PI 4-P phosphatase (1-18:0, 2-18:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3151No1	PI 4-P phosphatase (1-18:1, 2-18:1), cell envelope (No1)	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] + H2O[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3152No1	PI 4-P phosphatase (1-16:0, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3153No1	PI 4-P phosphatase (1-16:1, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3154No1	PI 4-P phosphatase (1-18:0, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3155No1	PI 4-P phosphatase (1-18:1, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3156No1	PI 4-P phosphatase (1-16:0, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3157No1	PI 4-P phosphatase (1-16:1, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3158No1	PI 4-P phosphatase (1-18:0, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3159No1	PI 4-P phosphatase (1-18:1, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3160No1	PI 4-P phosphatase (1-16:0, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3161No1	PI 4-P phosphatase (1-16:1, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3162No1	PI 4-P phosphatase (1-18:0, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3163No1	PI 4-P phosphatase (1-18:1, 2-16:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3164No1	PI 4-P phosphatase (1-16:0, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3165No1	PI 4-P phosphatase (1-16:1, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3166No1	PI 4-P phosphatase (1-18:0, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3167No1	PI 4-P phosphatase (1-18:1, 2-18:1), ER membrane (No1)	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[erm] + 2.5253e-05 prot_O60162[c] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3168No1	PI 4-P phosphatase (1-16:0, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3169No1	PI 4-P phosphatase (1-16:1, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3170No1	PI 4-P phosphatase (1-18:0, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3171No1	PI 4-P phosphatase (1-18:1, 2-16:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3172No1	PI 4-P phosphatase (1-16:0, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3173No1	PI 4-P phosphatase (1-16:1, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3174No1	PI 4-P phosphatase (1-18:0, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3175No1	PI 4-P phosphatase (1-18:1, 2-18:1), Golgi membrane (No1)	H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[gm] + 2.5253e-05 prot_O60162[c] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm]	0	YG23_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3176No1	PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[ce] + 2.5253e-05 prot_O43001[c] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[ce] + phosphate[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3177No1	PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3178No1	PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3179No1	PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3180No1	PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3181No1	PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3182No1	PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3183No1	PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope (No1)	H2O[ce] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[ce] + 2.5253e-05 prot_O43001[c] => phosphate[ce] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[ce]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3184No1	PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3185No1	PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3186No1	PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3187No1	PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3188No1	PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3189No1	PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3190No1	PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm (No1)	H2O[c] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[c] + 2.5253e-05 prot_O43001[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[c]	0	SYJ1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
