"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"4c0b.B"	"YOR250C"	100	429	429	0	0	0	429	100	1	429	430	99	99	17	445	446	0	887	2291
"4c2m.A"	"YOR341W"	91.41	1521	1664	0	7	143	1521	91.41	1	1521	1521	100	100	1	1664	1665	0	3094	8022
"4c2m.B"	"YPR010C"	98.83	1182	1196	0	2	14	1182	98.83	1	1182	1182	100	100	8	1203	1204	0	2452	6354
"4c3j.G"	"YOR340C"	83.82	259	309	0	3	50	259	83.82	1	259	259	100	100	8	316	327	0	503	1294
"4c8s.B"	"YPR135W"	96.04	436	454	1	1	17	437	96.26	1	437	437	100	100	474	927	928	0	904	2335
"4c92.A"	"YJL124C"	100	130	130	0	0	0	130	100	1	130	130	100	100	43	172	173	3e-94	271	693
"4c92.B"	"YBL026W"	100	94	94	0	0	0	94	100	12	105	105	90	90	2	95	96	2e-64	191	486
"4c92.D"	"YER112W"	100	84	84	0	0	0	84	100	1	84	84	100	100	1	84	188	1e-55	171	434
"4c92.E"	"YER146W"	100	84	84	0	0	0	84	100	1	84	84	100	100	4	87	94	4e-56	169	429
"4c92.F"	"YDR378C"	100	77	77	0	0	0	77	100	1	77	77	100	100	10	86	87	8e-51	155	392
"4c92.G"	"YNL147W"	88.24	75	85	0	1	10	75	88.24	1	75	75	100	100	26	110	116	2e-43	137	346
"4c9q.B"	"YBR085W"	95.39	290	304	0	2	14	290	95.39	1	290	290	100	100	3	306	308	0	575	1482
"4chh.B"	"YHR034C"	100	158	158	0	0	0	158	100	1	158	158	100	100	28	185	345	1e-113	328	840
"4clc.C"	"YBR137W"	100	174	174	0	0	0	174	100	1	174	174	100	100	1	174	180	2e-129	363	931
"4crm.P"	"YDR091C"	100	608	608	0	0	0	608	100	1	608	608	100	100	1	608	609	0	1247	3226
"4crn.P"	"YDR172W"	100	430	430	0	0	0	430	100	1	430	430	100	100	256	685	686	0	900	2325
"4crn.X"	"YBR143C"	99.53	420	422	2	0	0	421	99.76	1	422	422	100	100	1	422	438	0	857	2214
"4csm.B"	"YPR060C"	98.44	252	256	0	1	4	252	98.44	1	252	252	100	100	1	256	257	0	506	1302
"4cv5.D"	"YNL288W"	97.03	261	269	0	2	8	261	97.03	1	261	261	100	100	102	370	374	0	521	1342
"4d4p.B"	"YAL020C"	100	333	333	0	0	0	333	100	2	334	336	99	99	1	333	334	0	688	1776
"4dgw.A"	"YDL030W"	94.16	355	377	2	6	20	355	94.16	2	358	358	99	99	2	378	531	0	664	1712
"4dgw.B"	"YJL203W"	87.86	123	140	0	5	17	123	87.86	1	123	123	100	100	89	228	281	1e-76	230	586
"4dgw.C"	"YDL043C"	96.19	101	105	2	2	2	102	97.14	37	139	139	74	74	149	253	267	5e-58	182	462
"4ds7.E"	"YDR356W"	93.88	46	49	0	1	3	46	93.88	1	46	46	100	100	896	944	945	1e-20	82.8	203
"4dt1.A"	"YIL132C"	90.61	193	213	0	2	20	193	90.61	1	193	193	100	100	1	213	214	1e-134	378	971
"4e0i.A"	"YGR029W"	85.71	150	175	2	1	23	150	85.71	1	152	152	100	100	14	188	190	2e-107	306	784
"4ebr.B"	"YLL042C"	92.07	151	164	0	4	13	151	92.07	3	153	153	99	99	2	165	168	2e-100	288	737
"4efa.E"	"YOR332W"	100	225	225	0	0	0	225	100	1	225	225	100	100	2	226	234	4e-159	442	1137
"4ejs.B"	"YHR187W"	96.93	221	228	0	1	7	221	96.93	1	221	221	100	100	7	234	310	1e-161	451	1161
"4ejs.C"	"YMR312W"	100	271	271	0	0	0	271	100	1	271	271	100	100	2	272	274	0	548	1412
"4eqv.H"	"YIL162W"	100	509	509	0	0	0	509	100	1	509	509	100	100	24	532	533	0	1050	2714
"4etp.A"	"YPR141C"	91.88	362	394	15	4	17	366	92.89	2	379	379	99	99	331	723	730	0	702	1813
"4f2h.A"	"YDR103W"	100	191	191	0	0	0	191	100	1	191	191	100	100	584	774	918	8e-130	388	997
"4f6o.A"	"YOR197W"	77.84	267	343	1	3	75	268	78.13	1	268	268	100	100	90	432	433	0	513	1320
"4fd3.D"	"YKL055C"	97.81	268	274	0	2	6	268	97.81	1	268	268	100	100	1	274	279	0	551	1419
"4ffb.B"	"YFL037W"	97.22	420	432	1	3	11	420	97.22	1	421	421	100	100	1	432	458	0	834	2154
"4fgw.B"	"YDL022W"	100	353	353	0	0	0	353	100	1	353	353	100	100	33	385	392	0	734	1894
"4fmm.B"	"YNL231C"	98.19	325	331	0	1	6	325	98.19	1	325	325	100	100	15	345	352	0	660	1704
"4fmn.A"	"YMR167W"	100	265	265	0	0	0	265	100	1	265	265	100	100	505	769	770	0	541	1395
"4ftx.A"	"YBR077C"	100	158	158	0	0	0	158	100	1	158	158	100	100	5	162	163	3e-115	325	834
"4fyd.B"	"YNL102W"	94.74	847	894	1	4	46	848	94.85	1	848	848	100	100	349	1242	1469	0	1711	4430
"4g1b.D"	"YGR234W"	99.75	397	398	1	0	0	398	100	1	398	398	100	100	1	398	400	0	825	2132
"4g1p.A"	"YFR044C"	99.79	479	480	0	1	1	479	99.79	1	479	479	100	100	1	480	482	0	981	2535
"4g4s.E"	"YGR253C"	100	249	249	0	0	0	249	100	1	249	249	100	100	1	249	261	0	509	1311
"4g4s.F"	"YMR314W"	100	234	234	0	0	0	234	100	1	234	234	100	100	1	234	235	4e-174	481	1237
"4g4s.G"	"YOR362C"	100	246	246	0	0	0	246	100	1	246	246	100	100	1	246	289	0	512	1318
"4g4s.O"	"YLR199C"	80.32	200	249	0	2	49	200	80.32	1	200	200	100	100	28	276	277	4e-133	377	967
"4g4s.P"	"YKL206C"	98.43	125	127	2	0	0	126	99.21	1	127	190	100	67	1	127	268	7e-85	253	647
"4geq.F"	"YFR046C"	100	19	19	0	0	0	19	100	1	19	19	100	100	61	79	362	7e-07	41.6	96
"4gfh.A"	"YNL088W"	94.02	1101	1171	0	5	70	1101	94.02	1	1101	1101	100	100	7	1177	1429	0	2202	5707
"4gsl.A"	"YHR171W"	98.68	598	606	0	2	8	598	98.68	1	598	598	100	100	3	608	631	0	1222	3161
"4gwq.A"	"YMR112C"	100	112	112	0	0	0	112	100	1	112	112	100	100	20	131	132	5e-78	228	580
"4gwq.B"	"YER022W"	97.23	492	506	0	2	14	492	97.23	1	492	492	100	100	182	687	688	0	948	2451
"4gwq.C"	"YBR193C"	95.83	184	192	0	1	8	184	95.83	1	184	184	100	100	23	214	224	9e-133	373	958
"4gwq.D"	"YBR253W"	100	121	121	0	0	0	121	100	1	121	121	100	100	1	121	122	4e-84	243	621
"4gwq.G"	"YHR058C"	88.54	170	192	0	1	22	170	88.54	1	170	170	100	100	1	192	296	4e-120	343	880
"4h3s.A"	"YOR168W"	98.32	585	595	0	2	10	585	98.32	1	585	585	100	100	215	809	810	0	1216	3146
"4h5j.B"	"YNR026C"	98.84	342	346	0	4	4	342	98.84	1	342	342	100	100	2	347	472	0	645	1665
"4h67.C"	"YFL058W"	98.22	331	337	3	1	3	331	98.22	1	334	338	99	99	4	340	341	0	682	1760
"4h86.A"	"YLR109W"	100	176	176	0	0	0	176	100	12	187	187	94	94	1	176	177	3e-129	362	930
"4ha7.A"	"YBR153W"	94.04	221	235	0	2	14	221	94.04	1	221	221	100	100	8	242	245	2e-159	443	1140
"4hg5.A"	"YJL126W"	100	304	304	0	0	0	304	100	1	304	304	100	100	4	307	308	0	625	1612
"4hny.B"	"YHR013C"	92.31	216	234	0	3	18	216	92.31	1	216	216	100	100	2	235	239	1e-153	428	1101
"4ht6.E"	"YDR424C"	100	86	86	0	0	0	86	100	1	86	86	100	100	7	92	93	2e-58	175	444
"4i5t.A"	"YDR530C"	94.15	306	325	0	2	19	306	94.15	1	306	306	100	100	1	325	326	0	623	1606
"4iao.A"	"YDL042C"	92.78	424	457	1	3	32	424	92.78	1	425	425	100	100	99	555	563	0	861	2224
"4iao.D"	"YDR227W"	98.9	90	91	1	0	0	90	98.9	8	98	98	93	93	803	893	1359	3e-59	196	497
"4ifd.H"	"YHR069C"	82.87	295	356	0	2	61	295	82.87	1	295	295	100	100	2	357	360	0	580	1495
"4ifd.I"	"YNL232W"	78.69	229	291	1	3	61	230	79.04	1	230	230	100	100	1	291	293	1e-156	439	1128
"4ifq.A"	"YJL039C"	87.53	835	954	8	14	111	838	87.84	2	844	844	99	99	1	954	1684	0	1605	4156
"4ijc.B"	"YBR149W"	100	330	330	0	0	0	330	100	1	330	330	100	100	15	344	345	0	682	1761
"4ilg.A"	"YBL074C"	89.3	317	355	4	3	34	318	89.58	1	321	321	100	100	1	355	356	0	642	1656
"4in3.D"	"YMR237W"	87.66	632	721	0	8	89	632	87.66	1	632	632	100	100	2	722	725	0	1235	3196
"4inq.A"	"YHR073W"	100	372	372	0	0	0	372	100	1	372	372	100	100	625	996	997	0	778	2008
"4j0x.B"	"YPR137W"	82.81	366	442	0	5	76	366	82.81	1	366	366	100	100	129	570	574	0	713	1841
"4j33.A"	"YBL098W"	98.21	383	390	0	2	7	383	98.21	1	383	383	100	100	1	390	461	0	792	2045
"4j5t.A"	"YGL027C"	97.12	776	799	0	2	23	776	97.12	5	780	788	98	98	35	833	834	0	1602	4149
"4jch.A"	"YOR237W"	69.35	301	434	131	2	2	353	81.34	4	436	436	99	99	2	434	435	0	629	1623
"4je3.A"	"YBR107C"	100	242	242	0	0	0	242	100	3	244	244	99	99	1	242	246	0	505	1300
"4je3.B"	"YDR254W"	100	77	77	0	0	0	77	100	1	77	77	100	100	374	450	459	2e-48	159	403
"4je5.A"	"YGL202W"	99.2	494	498	0	1	4	494	99.2	1	494	494	100	100	2	499	501	0	1013	2618
"4jjn.A"	"YNL031C"	100	98	98	0	0	0	98	100	1	98	98	100	100	39	136	137	1e-66	198	503
"4jjn.F"	"YNL030W"	100	91	91	0	0	0	91	100	1	91	91	100	100	13	103	104	2e-59	178	452
"4jlq.A"	"YBR017C"	32.95	286	868	481	23	101	454	52.3	2	778	840	93	93	5	862	919	2e-126	404	1038
"4jr7.A"	"YIL035C"	96.77	360	372	7	2	5	362	97.31	1	367	367	100	100	1	372	373	0	716	1848
"4jwj.B"	"YOL093W"	100	191	191	0	0	0	191	100	3	193	193	99	99	84	274	294	1e-142	402	1032
"4k1c.A"	"YDL128W"	98.42	374	380	0	1	6	374	98.42	1	374	374	100	100	22	401	412	0	711	1836
"4k6n.A"	"YMR289W"	100	352	352	0	0	0	352	100	1	352	352	100	100	23	374	375	0	732	1889
"4kdl.A"	"YDL126C"	68.02	117	172	55	0	0	145	84.3	2	173	174	99	99	34	205	836	2e-80	255	652
"4krc.A"	"YPL031C"	98.67	297	301	0	1	4	297	98.67	1	297	297	100	100	2	302	306	0	613	1580
"4krd.B"	"YGL134W"	100	190	190	0	0	0	190	100	1	190	190	100	100	243	432	434	2e-135	388	996
"4lcd.A"	"YER125W"	98.11	416	424	3	1	5	416	98.11	1	419	419	100	100	383	806	810	0	862	2227
"4lhn.A"	"YAR050W"	100	247	247	0	0	0	247	100	1	247	251	98	98	25	271	1538	0	540	1390
"4lk2.A"	"YBR237W"	96.1	444	462	0	2	18	444	96.1	1	444	444	100	100	210	671	850	0	902	2330
"4ll8.A"	"YAL029C"	93.16	422	453	6	3	25	422	93.16	1	428	428	100	100	1016	1468	1472	0	835	2157
"4ll8.E"	"YBR130C"	100	116	116	0	0	0	116	100	4	119	119	97	97	81	196	426	1e-71	221	564
"4lmg.C"	"YPL202C"	87.05	121	139	0	1	18	121	87.05	1	121	121	100	100	42	180	417	4e-81	245	626
"4lqp.B"	"YFL034C-B"	86.24	163	189	0	1	26	163	86.24	1	163	163	100	100	93	281	288	1e-112	323	829
"4lqq.A"	"YNL161W"	82.48	386	468	2	3	80	386	82.48	1	388	388	100	100	282	749	757	0	752	1941
"4lun.U"	"YHR077C"	98.39	306	311	1	1	4	306	98.39	1	307	311	99	99	1	311	1090	0	616	1589
"4m5d.A"	"YGR090W"	94.9	1098	1157	0	5	59	1098	94.9	1	1098	1098	100	100	81	1237	1238	0	2156	5586
"4m5d.B"	"YCL031C"	90.37	169	187	0	2	18	169	90.37	1	169	169	100	100	3	189	298	8e-120	342	878
"4m77.H"	"YJR022W"	80.2	81	101	4	1	16	82	81.19	1	85	85	100	100	4	104	110	3e-49	152	385
"4m8b.R"	"YHR177W"	95.16	177	186	1	2	8	177	95.16	4	181	181	98	98	5	190	454	4e-126	365	936
"4m8o.A"	"YNL262W"	97.23	1124	1156	2	3	30	1124	97.23	1	1126	1126	100	100	31	1186	2223	0	2323	6021
"4mhc.A"	"YBL079W"	40.07	359	896	309	11	228	499	55.69	1	670	671	99	99	98	991	1503	0	640	1650
"4mj7.A"	"YOR004W"	100	157	157	0	0	0	157	100	1	157	157	100	100	3	159	255	6e-116	330	847
"4mm2.A"	"YIR008C"	100	396	396	0	0	0	396	100	1	396	396	100	100	8	403	410	0	826	2134
"4msx.A"	"YFR005C"	93.81	394	420	1	3	25	394	93.81	1	395	395	100	100	29	448	449	0	786	2030
"4myh.B"	"YMR301C"	100	593	593	0	0	0	593	100	1	593	598	99	99	98	690	691	0	1219	3155
"4n0h.F"	"YGR102C"	84.46	125	148	0	2	23	125	84.46	1	125	125	100	100	29	176	184	2e-81	239	609
"4n0i.A"	"YMR293C"	98.04	450	459	0	1	9	450	98.04	1	450	450	100	100	6	464	465	0	879	2272
"4n0i.B"	"YBL080C"	94.68	285	301	0	3	16	285	94.68	1	285	285	100	100	27	327	542	0	570	1470
"4n5a.A"	"YMR212C"	94.57	522	552	0	14	30	522	94.57	1	522	522	100	100	9	560	783	0	987	2552
"4n5c.D"	"YGR198W"	91.19	735	806	5	17	66	737	91.44	1	740	740	100	100	12	817	818	0	1401	3626
"4niq.C"	"YER128W"	100	22	22	0	0	0	22	100	1	22	22	100	100	182	203	204	3e-10	49.7	117
"4nnj.B"	"YKR094C"	100	76	76	0	0	0	76	100	3	78	78	97	97	1	76	129	2e-50	156	394
"4nq0.A"	"YLL022C"	100	183	183	0	0	0	183	100	72	254	254	98	72	164	346	386	2e-131	379	973
"4obx.B"	"YML110C"	100	235	235	0	0	0	235	100	1	235	235	100	100	73	307	308	9e-178	493	1269
"4oe6.B"	"YHR037W"	92.93	486	523	0	3	37	486	92.93	1	486	486	100	100	43	565	576	0	958	2477
"4oiy.A"	"YDR170C"	100	187	187	0	0	0	187	100	3	189	189	99	99	824	1010	2010	4e-125	389	998
"4ojx.A"	"YGL248W"	98.37	363	369	0	1	6	363	98.37	1	363	363	100	100	1	369	370	0	718	1853
"4ol8.B"	"YGR109W-B"	96.54	446	462	1	7	15	447	96.75	1	447	447	100	100	550	1011	1548	0	895	2313
"4oo1.C"	"YCR035C"	80.21	312	389	0	5	77	312	80.21	1	312	312	100	100	6	394	395	0	591	1524
"4oy2.A"	"YGR274C"	92.9	458	493	1	11	34	458	92.9	1	459	459	100	100	464	956	1067	0	896	2316
"4oy2.B"	"YMR227C"	97.82	224	229	0	5	5	224	97.82	1	224	224	100	100	87	315	591	2e-150	433	1114
"4pd4.A"	"YBL045C"	99.77	430	431	1	0	0	431	100	1	431	431	100	100	27	457	458	0	880	2274
"4pd4.B"	"YPR191W"	100	352	352	0	0	0	352	100	1	352	352	100	100	17	368	369	0	705	1819
"4pd4.C"	"Q0105"	100	385	385	0	0	0	385	100	1	385	385	100	100	1	385	386	0	773	1995
"4pd4.D"	"YOR065W"	100	248	248	0	0	0	248	100	1	248	248	100	100	62	309	310	0	527	1357
"4pd4.E"	"YEL024W"	100	185	185	0	0	0	185	100	1	185	185	100	100	31	215	216	2e-139	390	1001
"4pd4.F"	"YFR033C"	100	74	74	0	0	0	74	100	1	74	74	100	100	74	147	148	5e-50	155	392
"4pd4.G"	"YDR529C"	100	126	126	0	0	0	126	100	1	126	126	100	100	2	127	128	7e-90	258	660
"4pd4.H"	"YJL166W"	100	93	93	0	0	0	93	100	1	93	93	100	100	2	94	95	6e-65	192	488
"4pd4.I"	"YGR183C"	100	57	57	0	0	0	57	100	1	57	57	100	100	2	58	67	1e-35	115	289
"4ph7.C"	"YHR001W"	77.53	307	396	85	2	4	350	88.38	1	392	395	99	99	36	431	438	0	654	1687
"4ph7.D"	"YKR003W"	100	407	407	0	0	0	407	100	1	407	407	100	100	36	442	449	0	847	2187
"4pq0.A"	"YML069W"	96.28	233	242	0	1	9	233	96.28	1	233	233	100	100	232	473	553	8e-168	477	1227
"4pqz.A"	"YOR166C"	100	136	136	0	0	0	136	100	1	136	136	100	100	323	458	459	3e-94	281	719
"4psw.A"	"YPL001W"	100	316	316	0	0	0	316	100	1	316	316	100	100	5	320	375	0	648	1671
"4psw.B"	"YEL056W"	94.79	364	384	1	2	19	364	94.79	1	365	365	100	100	7	390	402	0	739	1909
"4pvd.B"	"YOL151W"	100	342	342	0	0	0	342	100	1	342	342	100	100	1	342	343	0	706	1821
"4pvz.C"	"YDR458C"	100	25	25	0	0	0	25	100	4	28	35	71	71	100	124	664	2e-07	44.7	104
"4q0z.B"	"YGR258C"	99.55	221	222	1	0	0	221	99.55	86	307	307	100	72	762	983	1032	1e-155	463	1192
"4qmf.B"	"YCL059C"	100	175	175	0	0	0	175	100	1	175	175	100	100	38	212	317	1e-127	363	933
"4qmf.C"	"YIL019W"	100	19	19	0	0	0	19	100	2	20	20	95	95	145	163	347	3e-05	37	84
"4qqf.A"	"YPL063W"	100	194	194	0	0	0	194	100	5	198	198	98	98	164	357	477	6e-144	412	1058
"4qtu.B"	"YCR047C"	99.48	190	191	0	1	1	190	99.48	1	190	190	100	100	12	202	276	3e-139	392	1006
"4qtu.C"	"YNR046W"	100	135	135	0	0	0	135	100	1	135	135	100	100	1	135	136	7e-98	279	714
"4r1j.A"	"YGL105W"	99.43	173	174	1	0	0	173	99.43	1	174	174	100	100	203	376	377	4e-127	364	935
"4r7e.A"	"YDL074C"	100	69	69	0	0	0	69	100	1	69	69	100	100	632	700	701	9e-46	154	388
"4rcm.A"	"YDR374C"	100	163	163	0	0	0	163	100	2	164	164	99	99	141	303	307	2e-117	337	863
"4rnd.B"	"YGR020C"	100	118	118	0	0	0	118	100	1	118	118	100	100	1	118	119	5e-83	240	612
"4rsi.A"	"YFR031C"	98.95	283	286	0	1	3	283	98.95	1	283	283	100	100	453	738	1171	0	590	1522
"4rsi.B"	"YLR086W"	98.47	386	392	0	1	6	386	98.47	1	386	386	100	100	557	948	1419	0	782	2020
"4rt4.B"	"YDR469W"	39.47	15	38	23	0	0	25	65.79	7	44	50	76	76	122	159	176	1e-04	35.8	81
"4rt4.E"	"YLR015W"	100	21	21	0	0	0	21	100	1	21	21	100	100	481	501	506	1e-07	43.9	102
"4tw5.D"	"YIL005W"	100	264	264	0	0	0	264	100	1	264	264	100	100	29	292	702	0	561	1447
"4txe.A"	"YLR286C"	100	288	288	0	0	0	288	100	1	288	288	100	100	25	312	563	0	598	1541
"4tyn.A"	"YDR194C"	100	509	509	0	0	0	509	100	1	509	509	100	100	88	596	665	0	1035	2675
"4u1c.C"	"YMR309C"	100	544	544	0	0	0	544	100	1	544	544	100	100	251	794	813	0	1113	2880
"4u1d.A"	"YBR079C"	94.06	459	488	0	1	29	459	94.06	1	459	459	100	100	6	493	965	0	936	2418
"4u1e.G"	"YDR429C"	100	89	89	0	0	0	89	100	1	89	89	100	100	8	96	275	8e-58	180	456
"4u1f.B"	"YOR361C"	98.96	475	480	0	1	5	475	98.96	1	475	475	100	100	185	664	764	0	993	2567
"4u3j.C"	"YLR045C"	100	241	241	0	0	0	241	100	1	241	241	100	100	319	559	889	7e-173	501	1290
"4urp.B"	"YCL026C-A"	93.19	178	191	1	1	12	178	93.19	1	179	179	100	100	3	193	194	8e-129	362	929
"4uuy.A"	"YLR148W"	91.07	316	347	0	3	31	316	91.07	2	317	317	99	99	2	348	919	0	620	1599
"4uvj.B"	"YIL026C"	94.3	364	386	0	3	22	364	94.3	1	364	364	100	100	674	1059	1151	0	719	1857
"4ux3.A"	"YJL074C"	89.96	224	249	2	1	23	224	89.96	1	226	436	100	52	2	250	1231	3e-145	446	1148
"4ux3.B"	"YDL003W"	91.03	71	78	0	1	7	71	91.03	1	71	71	100	100	25	102	567	1e-41	141	356
"4uyt.A"	"YIR019C"	100	178	178	0	0	0	178	100	1	178	178	100	100	30	207	1368	9e-144	434	1116
"4uzx.A"	"YER063W"	100	65	65	0	0	0	65	100	3	67	67	97	97	119	183	219	6e-40	131	330
"4w7s.A"	"YDR243C"	97.58	443	454	0	11	11	443	97.58	1	443	443	100	100	135	588	589	0	859	2219
"4wa6.B"	"YBR111W-A"	100	96	96	0	0	0	96	100	1	96	96	100	100	1	96	97	9e-65	192	488
"4wan.C"	"YLR116W"	100	125	125	0	0	0	125	100	1	125	125	100	100	145	269	477	8e-86	259	663
"4wfc.B"	"YHR081W"	100	118	118	0	0	0	118	100	1	118	118	100	100	3	120	185	2e-79	233	595
"4wju.B"	"YCR072C"	91.77	446	486	0	5	40	446	91.77	1	446	446	100	100	30	515	516	0	889	2296
"4wnn.H"	"YDR224C"	100	97	97	0	0	0	97	100	2	98	98	99	99	31	127	132	3e-66	197	501
"4wpc.B"	"YBR260C"	95.36	288	302	0	5	14	288	95.36	1	288	288	100	100	25	326	667	0	563	1452
"4wpe.A"	"YMR032W"	96.72	265	274	1	7	8	265	96.72	2	267	267	99	99	2	275	670	0	520	1340
"4ww9.A"	"YGR262C"	92.97	238	256	0	2	18	238	92.97	1	238	238	100	100	4	259	262	1e-173	481	1237
"4ww9.B"	"YML036W"	98.88	177	179	0	1	2	177	98.88	1	177	177	100	100	1	179	182	8e-127	356	914
"4wwu.C"	"YKL186C"	93.22	165	177	0	1	12	165	93.22	1	165	165	100	100	8	184	185	9e-119	335	860
"4wwu.H"	"YPL169C"	96.03	363	378	0	1	15	363	96.03	1	363	363	100	100	100	477	600	0	734	1895
"4wxa.B"	"YKR095W-A"	100	82	82	0	0	0	82	100	1	82	84	98	98	7	88	89	1e-53	163	413
"4wxa.E"	"YJL184W"	61.61	69	112	0	1	43	69	61.61	1	69	69	100	100	2	113	124	2e-36	120	300
"4xdn.B"	"YDR180W"	87.12	115	132	0	2	17	115	87.12	8	122	122	94	94	1	132	1494	6e-68	222	566
"4xiz.B"	"YLR193C"	100	170	170	0	0	0	170	100	1	170	170	100	100	1	170	176	2e-125	352	903
"4xmm.B"	"YGL092W"	89.18	503	564	0	8	61	503	89.18	9	511	511	98	98	754	1317	1318	0	978	2528
"4xmm.C"	"YGL100W"	88.73	307	346	0	1	39	307	88.73	1	307	307	100	100	1	346	350	0	617	1592
"4xmm.D"	"YJR042W"	88.83	620	698	0	13	78	620	88.83	1	620	620	100	100	47	744	745	0	1172	3031
"4xmn.E"	"YKL057C"	86.57	896	1035	0	18	139	896	86.57	1	896	896	100	100	2	1036	1038	0	1694	4386
"4xnh.C"	"YOR253W"	91.38	159	174	0	2	15	159	91.38	1	159	159	100	100	3	176	177	7e-112	317	813
"4xpm.A"	"YKR007W"	100	39	39	0	0	0	39	100	1	39	39	100	100	146	184	185	6e-22	82.4	202
"4xpm.B"	"YCR075W-A"	100	67	67	0	0	0	67	100	1	67	67	100	100	8	74	76	3e-43	135	340
"4xr7.A"	"YGL094C"	92.48	701	758	0	6	57	701	92.48	1	701	701	100	100	340	1097	1116	0	1377	3564
"4xr7.B"	"YKL025C"	94.05	427	454	0	3	27	427	94.05	2	428	429	99	99	226	679	680	0	816	2107
"4y49.G"	"YDL040C"	91.33	769	842	1	7	72	769	91.33	1	770	770	100	100	12	853	855	0	1526	3952
"4yg8.A"	"YLR330W"	99.58	235	236	1	0	0	236	100	41	276	276	86	86	50	285	672	4e-176	504	1298
"4yg8.B"	"YJL099W"	94.39	673	713	0	2	40	673	94.39	1	673	673	100	100	31	743	747	0	1363	3529
"4ytk.A"	"YML010W"	91.34	116	127	0	1	11	116	91.34	1	116	116	100	100	382	508	1064	1e-74	238	607
"4ytw.A"	"YKL053C-A"	100	75	75	0	0	0	75	100	1	75	75	100	100	3	77	87	2e-51	157	396
"4z2z.B"	"YER143W"	100	138	138	0	0	0	138	100	1	138	138	100	100	188	325	429	2e-96	286	732
"4zac.D"	"YDR539W"	100	503	503	0	0	0	503	100	1	503	503	100	100	1	503	504	0	1042	2695
"4zgq.A"	"YLR215C"	36.24	108	298	143	7	47	163	54.7	4	257	272	93	93	14	308	361	2e-55	183	465
"4zj7.A"	"YMR308C"	93.56	1017	1087	0	13	70	1017	93.56	1	1017	1017	100	100	3	1089	1090	0	1889	4894
"4zke.A"	"YOR076C"	95.75	473	494	0	2	21	473	95.75	1	473	473	100	100	254	747	748	0	947	2447
"4zr1.A"	"YMR272C"	100	268	268	0	0	0	268	100	1	268	274	98	98	117	384	385	0	560	1444
"4zux.l"	"YPL047W"	100	93	93	0	0	0	93	100	1	93	93	100	100	3	95	100	2e-64	191	485
"4zwn.B"	"YKL094W"	99.35	308	310	2	0	0	309	99.68	2	311	311	99	99	2	311	314	0	647	1669
"5a07.A"	"YBR199W"	100	395	395	0	0	0	395	100	1	395	395	100	100	70	464	465	0	833	2151
"5a0m.B"	"Q0160"	99.56	226	227	1	0	0	226	99.56	1	227	227	100	100	2	228	236	5e-168	465	1196
"5a1y.M"	"YNL287W"	39.01	220	564	307	9	37	341	60.46	14	545	550	97	97	31	589	936	1e-125	392	1008
"5a1y.O"	"YDR238C"	43.34	257	593	324	6	12	391	65.94	4	586	813	99	72	21	611	974	8e-163	500	1288
"5a53.A"	"YOR294W"	100	65	65	0	0	0	65	100	1	65	65	100	100	9	73	204	8e-40	130	327
"5a53.C"	"YKR081C"	97.83	225	230	0	1	5	225	97.83	1	225	225	100	100	23	252	345	7e-165	461	1186
"5a5b.4"	"YER012W"	100	198	198	0	0	0	198	100	1	198	198	100	100	1	198	199	2e-145	405	1041
"5a5b.8"	"YFR010W"	88.41	351	397	8	12	38	354	89.17	1	359	359	100	100	103	499	500	0	665	1717
"5a5b.A"	"YGL011C"	100	243	243	0	0	0	243	100	1	243	243	100	100	10	252	253	0	508	1309
"5a5b.C"	"YGR135W"	100	245	245	0	0	0	245	100	1	245	245	100	100	2	246	259	3e-180	498	1282
"5a5b.D"	"YOL038W"	100	242	242	0	0	0	242	100	1	242	242	100	100	3	244	255	1e-179	496	1277
"5a5b.T"	"YFR052W"	100	272	272	0	0	0	272	100	1	272	272	100	100	1	272	275	0	544	1401
"5aex.F"	"YNL142W"	100	456	456	0	0	0	456	100	1	456	456	100	100	2	457	500	0	923	2386
"5ahv.E"	"YDL161W"	100	154	154	0	0	0	154	100	1	154	154	100	100	1	154	455	4e-112	328	840
"5ahv.F"	"YNL243W"	100	268	268	0	0	0	268	100	1	268	268	100	100	5	272	969	0	569	1467
"5aie.A"	"YER068W"	100	53	53	0	0	0	53	100	2	54	54	98	98	30	82	588	1e-37	129	325
"5aio.A"	"YGR047C"	95.4	415	435	0	1	20	415	95.4	1	415	415	100	100	131	565	1026	0	848	2190
"5ams.A"	"YIR012W"	95.37	391	410	1	1	18	392	95.61	1	392	392	100	100	22	431	432	0	797	2058
"5an3.B"	"YOR057W"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	396	7e-96	283	725
"5ar1.A"	"YJR076C"	77.98	216	277	0	5	61	216	77.98	1	216	216	100	100	21	297	416	9e-139	397	1020
"5bk4.B"	"YEL032W"	89.86	505	562	15	2	42	507	90.21	1	520	604	100	86	13	574	972	0	971	2509
"5bv3.C"	"YLR270W"	97.35	330	339	1	2	8	331	97.64	3	333	333	99	99	8	346	351	0	669	1727
